year,month,location,state,units,transmode,bid_low,bid_high,pricing point,bid_avg,price_cwt,spread,price_lag,price_diff,diff_pct,price_inc,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D0,D1,D2,D3,D4
2003,1,East Central Colorado,CO,Bushel,Truck,2.47,2.66,Country Elevators,2.5650000000000004,4.750000000000001,0.18999999999999995,2.635,-0.07,-0.0273,-1,0,0,0,319.863,1572.042,0,0,0,316.8383333333333,1575.06625,0,0,0,376.3283333333333,1515.5766666666666,0,0,0,921.95875,969.9475,0,0,0,376.09083333333336,1515.81375,0
2003,1,North Central Colorado,CO,Bushel,Truck-Rail,2.61,2.74,Country Elevators,2.675,4.953703703703703,0.13000000000000034,2.715,-0.04,-0.015,-1,0,0,0,1640.8492,238.5752,0,0,0,1653.0105,226.4135,0,0,0,1335.6028000000001,543.8196,0,0,0,584.692,1294.7305000000001,5e-4,0,0,1662.4265,216.997,0
2003,1,Northeast Colorado,CO,Bushel,Truck,2.41,2.58,Country Elevators,2.495,4.62037037037037,0.16999999999999993,2.525,-0.03,-0.012,-1,0,0,0,1469.365,78.31933333333333,0,0,0,1455.9920833333333,91.69083333333333,0,0,0,1155.3856666666668,392.29833333333335,0,0,0,1531.4058333333332,16.278333333333332,0,0,0,1411.8866666666668,135.79583333333335,0
2003,1,Southeast Colorado,CO,Bushel,Truck,2.49,2.5,Country Elevators,2.495,4.62037037037037,0.009999999999999787,2.515,-0.02,-0.008,-1,0.131875,84.0055,150.0925,771.1324999999999,865.8485000000001,8.882,72.93125,136.7575,781.2750000000001,882.103125,6.89375,0,22.195,977.177,868.099,12.4895,0,48.596875,759.6275,923.325625,148.40812499999998,79.785625,143.344375,777.7806250000001,869.6581249999999,9.258125
2003,2,Denver,CO,Bushel,Truck-Rail,2.64,2.66,Terminal Elevators,2.6500000000000004,4.907407407407408,0.020000000000000018,2.615,0.035,0.0132,1,0,0,0,53.635,102.0275,0,0,0,29.96,125.702,0,0,0,31.785,123.88,0,0,0,12.6,143.06199999999998,0,0,0,105.2125,50.45,0
2003,2,East Central Colorado,CO,Bushel,Truck,2.51,2.67,Country Elevators,2.59,4.796296296296296,0.16000000000000014,2.5650000000000004,0.025,0.0097,1,0,0,0,376.09083333333336,1515.81375,0,0,0,319.863,1572.042,0,0,0,316.8383333333333,1575.06625,0,0,0,376.3283333333333,1515.5766666666666,0,0,0,457.76208333333335,1434.14375,0
2003,2,North Central Colorado,CO,Bushel,Truck-Rail,2.64,2.72,Country Elevators,2.68,4.962962962962964,0.08000000000000007,2.675,0.005,0.0019,1,0,0,0,1662.4265,216.997,0,0,0,1640.8492,238.5752,0,0,0,1653.0105,226.4135,0,0,0,1335.6028000000001,543.8196,0,0,0,1763.0615,116.362,0
2003,2,Northeast Colorado,CO,Bushel,Truck,2.44,2.61,Country Elevators,2.525,4.675925925925926,0.16999999999999993,2.495,0.03,0.0119,1,0,0,0,1411.8866666666668,135.79583333333335,0,0,0,1469.365,78.31933333333333,0,0,0,1455.9920833333333,91.69083333333333,0,0,0,1155.3856666666668,392.29833333333335,0,0,0,1274.0004166666668,273.68291666666664,0
2003,2,Southeast Colorado,CO,Bushel,Truck,2.49,2.51,Country Elevators,2.5,4.62962962962963,0.019999999999999574,2.495,0.005,0.002,1,7.77375,79.785625,143.344375,777.7806250000001,869.6581249999999,9.258125,84.0055,150.0925,771.1324999999999,865.8485000000001,8.882,72.93125,136.7575,781.2750000000001,882.103125,6.89375,0,22.195,977.177,868.099,12.4895,127.258125,120.4425,700.3,898.7975,25.3875
2003,3,Denver,CO,Bushel,Truck-Rail,2.6,2.64,Terminal Elevators,2.62,4.851851851851852,0.040000000000000036,2.6500000000000004,-0.03,-0.0115,-1,0,0,0,105.2125,50.45,0,0,0,53.635,102.0275,0,0,0,29.96,125.702,0,0,0,31.785,123.88,0,0,15.27,61.0625,79.3325,0
2003,3,East Central Colorado,CO,Bushel,Truck,2.42,2.62,Country Elevators,2.52,4.666666666666667,0.20000000000000018,2.59,-0.07,-0.0278,-1,0,0,0,457.76208333333335,1434.14375,0,0,0,376.09083333333336,1515.81375,0,0,0,319.863,1572.042,0,0,0,316.8383333333333,1575.06625,0,0,0,478.31583333333333,1413.5887500000001,0
2003,3,North Central Colorado,CO,Bushel,Truck-Rail,2.6,2.69,Country Elevators,2.645,4.898148148148148,0.08999999999999986,2.68,-0.035,-0.0132,-1,0,0,0,1763.0615,116.362,0,0,0,1662.4265,216.997,0,0,0,1640.8492,238.5752,0,0,0,1653.0105,226.4135,0,0,272.752,1468.0620000000001,138.608,0
2003,3,Northeast Colorado,CO,Bushel,Truck,2.38,2.55,Country Elevators,2.465,4.564814814814815,0.16999999999999993,2.525,-0.06,-0.0243,-1,0,0,0,1274.0004166666668,273.68291666666664,0,0,0,1411.8866666666668,135.79583333333335,0,0,0,1469.365,78.31933333333333,0,0,0,1455.9920833333333,91.69083333333333,0,0,141.66375,1237.1741666666667,168.84666666666666,0
2003,3,Southeast Colorado,CO,Bushel,Truck,2.44,2.49,Country Elevators,2.465,4.564814814814815,0.050000000000000266,2.5,-0.035,-0.0142,-1,1.59625,127.258125,120.4425,700.3,898.7975,25.3875,79.785625,143.344375,777.7806250000001,869.6581249999999,9.258125,84.0055,150.0925,771.1324999999999,865.8485000000001,8.882,72.93125,136.7575,781.2750000000001,882.103125,6.89375,109.755625,205.94875000000002,671.63625,810.2375000000001,80.783125
2003,4,Denver,CO,Bushel,Truck-Rail,2.63,2.66,Terminal Elevators,2.645,4.898148148148148,0.03000000000000025,2.62,0.025,0.0095,1,0,0,15.27,61.0625,79.3325,0,0,0,105.2125,50.45,0,0,0,53.635,102.0275,0,0,0,29.96,125.702,0,0,138.56799999999998,17.092,0,0
2003,4,East Central Colorado,CO,Bushel,Truck,2.46,2.66,Country Elevators,2.56,4.7407407407407405,0.20000000000000018,2.52,0.04,0.0156,1,0,0,0,478.31583333333333,1413.5887500000001,0,0,0,457.76208333333335,1434.14375,0,0,0,376.09083333333336,1515.81375,0,0,0,319.863,1572.042,0,0,28.583000000000002,1445.8713333333333,417.45166666666665,0
2003,4,North Central Colorado,CO,Bushel,Truck-Rail,2.63,2.7,Country Elevators,2.665,4.935185185185185,0.07000000000000028,2.645,0.02,0.0075,1,0,0,272.752,1468.0620000000001,138.608,0,0,0,1763.0615,116.362,0,0,0,1662.4265,216.997,0,0,0,1640.8492,238.5752,0,0,1723.6724000000002,155.7508,0,0
2003,4,Northeast Colorado,CO,Bushel,Truck,2.39,2.56,Country Elevators,2.475,4.583333333333334,0.16999999999999993,2.465,0.01,0.004,1,0,0,141.66375,1237.1741666666667,168.84666666666666,0,0,0,1274.0004166666668,273.68291666666664,0,0,0,1411.8866666666668,135.79583333333335,0,0,0,1469.365,78.31933333333333,0,0,1072.374,463.5756666666667,11.732,0
2003,4,Southeast Colorado,CO,Bushel,Truck,2.49,2.57,Country Elevators,2.5300000000000002,4.685185185185186,0.07999999999999963,2.465,0.065,0.0257,1,0,109.755625,205.94875000000002,671.63625,810.2375000000001,80.783125,127.258125,120.4425,700.3,898.7975,25.3875,79.785625,143.344375,777.7806250000001,869.6581249999999,9.258125,84.0055,150.0925,771.1324999999999,865.8485000000001,8.882,94.7805,312.3945,837.6875,633.922,1.1755
2003,5,Denver,CO,Bushel,Truck-Rail,2.64,2.67,Terminal Elevators,2.6550000000000002,4.916666666666667,0.029999999999999805,2.645,0.01,0.0038,1,0,0,138.56799999999998,17.092,0,0,0,15.27,61.0625,79.3325,0,0,0,105.2125,50.45,0,0,0,53.635,102.0275,0,76.405,64.0525,15.2025,0,0
2003,5,East Central Colorado,CO,Bushel,Truck,2.47,2.63,Country Elevators,2.55,4.722222222222222,0.1599999999999997,2.56,-0.01,-0.0039,-1,0,0,28.583000000000002,1445.8713333333333,417.45166666666665,0,0,0,478.31583333333333,1413.5887500000001,0,0,0,457.76208333333335,1434.14375,0,0,0,376.09083333333336,1515.81375,0,54.68458333333333,389.15791666666667,973.7620833333333,474.3008333333333,0
2003,5,North Central Colorado,CO,Bushel,Truck-Rail,2.63,2.71,Country Elevators,2.67,4.944444444444445,0.08000000000000007,2.665,0.005,0.0019,1,0,0,1723.6724000000002,155.7508,0,0,0,272.752,1468.0620000000001,138.608,0,0,0,1763.0615,116.362,0,0,0,1662.4265,216.997,0,841.5540000000001,997.9875000000001,39.8825,0,0
2003,5,Northeast Colorado,CO,Bushel,Truck,2.38,2.57,Country Elevators,2.4749999999999996,4.583333333333333,0.18999999999999995,2.475,-0,0,0,0,0,1072.374,463.5756666666667,11.732,0,0,141.66375,1237.1741666666667,168.84666666666666,0,0,0,1274.0004166666668,273.68291666666664,0,0,0,1411.8866666666668,135.79583333333335,0,574.16875,899.8095833333334,73.5625,0.14083333333333334,0
2003,5,Southeast Colorado,CO,Bushel,Truck,2.55,2.64,Country Elevators,2.5949999999999998,4.805555555555555,0.0900000000000003,2.5300000000000002,0.065,0.025,1,0,94.7805,312.3945,837.6875,633.922,1.1755,109.755625,205.94875000000002,671.63625,810.2375000000001,80.783125,127.258125,120.4425,700.3,898.7975,25.3875,79.785625,143.344375,777.7806250000001,869.6581249999999,9.258125,0,681.415,862.696875,335.84875,0
2003,6,Denver,CO,Bushel,Truck-Rail,2.52,2.55,Terminal Elevators,2.535,4.694444444444445,0.029999999999999805,2.6550000000000002,-0.12,-0.0473,-1,38.915,76.405,64.0525,15.2025,0,0,0,138.56799999999998,17.092,0,0,0,15.27,61.0625,79.3325,0,0,0,105.2125,50.45,0,106.34,10.405,0,0,0
2003,6,East Central Colorado,CO,Bushel,Truck,2.39,2.54,Country Elevators,2.465,4.564814814814815,0.1499999999999999,2.55,-0.085,-0.0345,-1,354.4745833333333,54.68458333333333,389.15791666666667,973.7620833333333,474.3008333333333,0,0,28.583000000000002,1445.8713333333333,417.45166666666665,0,0,0,478.31583333333333,1413.5887500000001,0,0,0,457.76208333333335,1434.14375,0,458.94041666666664,426.87083333333334,465.01625,186.60208333333333,0
2003,6,North Central Colorado,CO,Bushel,Truck-Rail,2.52,2.64,Country Elevators,2.58,4.777777777777778,0.1200000000000001,2.67,-0.09,-0.0349,-1,764.197,841.5540000000001,997.9875000000001,39.8825,0,0,0,1723.6724000000002,155.7508,0,0,0,272.752,1468.0620000000001,138.608,0,0,0,1763.0615,116.362,0,1057.4255,57.800000000000004,0,0,0
2003,6,Northeast Colorado,CO,Bushel,Truck,2.29,2.44,Country Elevators,2.365,4.37962962962963,0.1499999999999999,2.4749999999999996,-0.11,-0.0465,-1,450.8370833333333,574.16875,899.8095833333334,73.5625,0.14083333333333334,0,0,1072.374,463.5756666666667,11.732,0,0,141.66375,1237.1741666666667,168.84666666666666,0,0,0,1274.0004166666668,273.68291666666664,0,867.7145833333333,203.29458333333332,25.836666666666666,0,0
2003,6,Southeast Colorado,CO,Bushel,Truck,2.48,2.6,Country Elevators,2.54,4.703703703703703,0.1200000000000001,2.5949999999999998,-0.055,-0.0217,-1,404.133125,0,681.415,862.696875,335.84875,0,94.7805,312.3945,837.6875,633.922,1.1755,109.755625,205.94875000000002,671.63625,810.2375000000001,80.783125,127.258125,120.4425,700.3,898.7975,25.3875,755.2674999999999,417.57625,260.71,42.274375,0
2003,7,Denver,CO,Bushel,Truck-Rail,2.3,2.33,Terminal Elevators,2.315,4.287037037037037,0.03000000000000025,2.535,-0.22,-0.095,-1,51.044000000000004,106.34,10.405,0,0,0,76.405,64.0525,15.2025,0,0,0,138.56799999999998,17.092,0,0,0,15.27,61.0625,79.3325,0,38.756,65.86,0,0,0
2003,7,East Central Colorado,CO,Bushel,Truck,2.14,2.28,Country Elevators,2.21,4.092592592592593,0.13999999999999968,2.465,-0.255,-0.1154,-1,366.52233333333334,458.94041666666664,426.87083333333334,465.01625,186.60208333333333,0,54.68458333333333,389.15791666666667,973.7620833333333,474.3008333333333,0,0,28.583000000000002,1445.8713333333333,417.45166666666665,0,0,0,478.31583333333333,1413.5887500000001,0,488.6673333333333,719.6096666666666,317.10499999999996,0,0
2003,7,North Central Colorado,CO,Bushel,Truck-Rail,2.3,2.39,Country Elevators,2.3449999999999998,4.342592592592593,0.0900000000000003,2.58,-0.235,-0.1002,-1,634.3448,1057.4255,57.800000000000004,0,0,0,841.5540000000001,997.9875000000001,39.8825,0,0,0,1723.6724000000002,155.7508,0,0,0,272.752,1468.0620000000001,138.608,0,477.052,749.8776,18.1488,0,0
2003,7,Northeast Colorado,CO,Bushel,Truck,2.04,2.21,Country Elevators,2.125,3.935185185185185,0.16999999999999993,2.365,-0.24,-0.1129,-1,377.8723333333333,867.7145833333333,203.29458333333332,25.836666666666666,0,0,574.16875,899.8095833333334,73.5625,0.14083333333333334,0,0,1072.374,463.5756666666667,11.732,0,0,141.66375,1237.1741666666667,168.84666666666666,0,446.113,458.5843333333333,265.11333333333334,0,0
2003,7,Southeast Colorado,CO,Bushel,Truck,2.25,2.32,Country Elevators,2.285,4.231481481481482,0.06999999999999984,2.54,-0.255,-0.1116,-1,574.0835000000001,755.2674999999999,417.57625,260.71,42.274375,0,0,681.415,862.696875,335.84875,0,94.7805,312.3945,837.6875,633.922,1.1755,109.755625,205.94875000000002,671.63625,810.2375000000001,80.783125,623.782,673.3019999999999,8.7925,0,0
2003,8,Denver,CO,Bushel,Truck-Rail,2.29,2.37,Terminal Elevators,2.33,4.314814814814815,0.08000000000000007,2.315,0.015,0.0064,1,0,38.756,65.86,0,0,0,106.34,10.405,0,0,0,76.405,64.0525,15.2025,0,0,0,138.56799999999998,17.092,0,0,0,155.66,0,0,0
2003,8,East Central Colorado,CO,Bushel,Truck,2.22,2.36,Country Elevators,2.29,4.2407407407407405,0.13999999999999968,2.21,0.08,0.0349,1,0,488.6673333333333,719.6096666666666,317.10499999999996,0,0,458.94041666666664,426.87083333333334,465.01625,186.60208333333333,0,54.68458333333333,389.15791666666667,973.7620833333333,474.3008333333333,0,0,28.583000000000002,1445.8713333333333,417.45166666666665,0,0,1697.3808333333334,194.52333333333334,0,0
2003,8,North Central Colorado,CO,Bushel,Truck-Rail,2.29,2.4,Country Elevators,2.3449999999999998,4.342592592592593,0.10999999999999988,2.3449999999999998,0,0,0,0,477.052,749.8776,18.1488,0,0,1057.4255,57.800000000000004,0,0,0,841.5540000000001,997.9875000000001,39.8825,0,0,0,1723.6724000000002,155.7508,0,0,0,1802.103,77.319,0,0
2003,8,Northeast Colorado,CO,Bushel,Truck,2.1,2.27,Country Elevators,2.185,4.046296296296297,0.16999999999999993,2.125,0.06,0.0275,1,0,446.113,458.5843333333333,265.11333333333334,0,0,867.7145833333333,203.29458333333332,25.836666666666666,0,0,574.16875,899.8095833333334,73.5625,0.14083333333333334,0,0,1072.374,463.5756666666667,11.732,0,0,839.9729166666667,702.2175,5.492916666666667,0
2003,8,Southeast Colorado,CO,Bushel,Truck,2.33,2.39,Country Elevators,2.3600000000000003,4.370370370370371,0.06000000000000005,2.285,0.075,0.0318,1,0,623.782,673.3019999999999,8.7925,0,0,755.2674999999999,417.57625,260.71,42.274375,0,0,681.415,862.696875,335.84875,0,94.7805,312.3945,837.6875,633.922,1.1755,0,1245.045,634.91375,0,0
2003,9,Denver,CO,Bushel,Truck-Rail,2.34,2.39,Terminal Elevators,2.365,4.37962962962963,0.050000000000000266,2.33,0.035,0.0148,1,0,0,155.66,0,0,0,38.756,65.86,0,0,0,106.34,10.405,0,0,0,76.405,64.0525,15.2025,0,0,124.52799999999999,31.131999999999998,0,0,0
2003,9,East Central Colorado,CO,Bushel,Truck,2.25,2.37,Country Elevators,2.31,4.277777777777778,0.1200000000000001,2.29,0.02,0.0087,1,0,0,1697.3808333333334,194.52333333333334,0,0,488.6673333333333,719.6096666666666,317.10499999999996,0,0,458.94041666666664,426.87083333333334,465.01625,186.60208333333333,0,54.68458333333333,389.15791666666667,973.7620833333333,474.3008333333333,0,557.1483333333333,914.8976666666666,419.859,0,0
2003,9,North Central Colorado,CO,Bushel,Truck-Rail,2.34,2.51,Country Elevators,2.425,4.4907407407407405,0.16999999999999993,2.3449999999999998,0.08,0.033,1,0,0,1802.103,77.319,0,0,477.052,749.8776,18.1488,0,0,1057.4255,57.800000000000004,0,0,0,841.5540000000001,997.9875000000001,39.8825,0,0,1320.6276,500.7152,58.0812,0,0
2003,9,Northeast Colorado,CO,Bushel,Truck,2.09,2.28,Country Elevators,2.1849999999999996,4.046296296296296,0.18999999999999995,2.185,-0,0,0,0,0,839.9729166666667,702.2175,5.492916666666667,0,446.113,458.5843333333333,265.11333333333334,0,0,867.7145833333333,203.29458333333332,25.836666666666666,0,0,574.16875,899.8095833333334,73.5625,0.14083333333333334,0,295.67566666666664,550.7090000000001,683.0146666666667,18.284,0
2003,9,Southeast Colorado,CO,Bushel,Truck,2.4,2.43,Country Elevators,2.415,4.472222222222222,0.03000000000000025,2.3600000000000003,0.055,0.0228,1,0,0,1245.045,634.91375,0,0,623.782,673.3019999999999,8.7925,0,0,755.2674999999999,417.57625,260.71,42.274375,0,0,681.415,862.696875,335.84875,0,0,612.16,1267.8005,0,0
2003,10,Denver,CO,Bushel,Truck-Rail,2.3,2.37,Terminal Elevators,2.335,4.3240740740740735,0.07000000000000028,2.365,-0.03,-0.0128,-1,0,124.52799999999999,31.131999999999998,0,0,0,0,155.66,0,0,0,38.756,65.86,0,0,0,106.34,10.405,0,0,0,155.66,0,0,0,0
2003,10,East Central Colorado,CO,Bushel,Truck,2.2,2.32,Country Elevators,2.26,4.185185185185185,0.11999999999999966,2.31,-0.05,-0.0221,-1,0,557.1483333333333,914.8976666666666,419.859,0,0,0,1697.3808333333334,194.52333333333334,0,0,488.6673333333333,719.6096666666666,317.10499999999996,0,0,458.94041666666664,426.87083333333334,465.01625,186.60208333333333,0,620.9345833333333,482.46916666666664,647.1975,141.30416666666665,0
2003,10,North Central Colorado,CO,Bushel,Truck-Rail,2.3,2.43,Country Elevators,2.365,4.37962962962963,0.13000000000000034,2.425,-0.06,-0.0254,-1,0,1320.6276,500.7152,58.0812,0,0,0,1802.103,77.319,0,0,477.052,749.8776,18.1488,0,0,1057.4255,57.800000000000004,0,0,0,1572.4575,291.3585,15.608,0,0
2003,10,Northeast Colorado,CO,Bushel,Truck,2.05,2.24,Country Elevators,2.145,3.9722222222222223,0.1900000000000004,2.1849999999999996,-0.04,-0.0186,-1,0,295.67566666666664,550.7090000000001,683.0146666666667,18.284,0,0,839.9729166666667,702.2175,5.492916666666667,0,446.113,458.5843333333333,265.11333333333334,0,0,867.7145833333333,203.29458333333332,25.836666666666666,0,0,361.9633333333333,543.6820833333334,602.8275,39.21,0
2003,10,Southeast Colorado,CO,Bushel,Truck,2.36,2.4,Country Elevators,2.38,4.407407407407407,0.040000000000000036,2.415,-0.035,-0.0147,-1,0,0,612.16,1267.8005,0,0,0,1245.045,634.91375,0,0,623.782,673.3019999999999,8.7925,0,0,755.2674999999999,417.57625,260.71,42.274375,0,0,325.765625,1546.49,7.703749999999999,0
2003,11,Denver,CO,Bushel,Truck-Rail,2.41,2.47,Terminal Elevators,2.4400000000000004,4.518518518518519,0.06000000000000005,2.335,0.105,0.043,1,0,155.66,0,0,0,0,124.52799999999999,31.131999999999998,0,0,0,0,155.66,0,0,0,38.756,65.86,0,0,0,155.66,0,0,0,0
2003,11,East Central Colorado,CO,Bushel,Truck,2.33,2.43,Country Elevators,2.38,4.407407407407407,0.10000000000000009,2.26,0.12,0.0504,1,0,620.9345833333333,482.46916666666664,647.1975,141.30416666666665,0,557.1483333333333,914.8976666666666,419.859,0,0,0,1697.3808333333334,194.52333333333334,0,0,488.6673333333333,719.6096666666666,317.10499999999996,0,0,583.8716666666667,501.3425,652.5945833333334,154.0975,0
2003,11,North Central Colorado,CO,Bushel,Truck-Rail,2.41,2.53,Country Elevators,2.4699999999999998,4.5740740740740735,0.11999999999999966,2.365,0.105,0.0425,1,0,1572.4575,291.3585,15.608,0,0,1320.6276,500.7152,58.0812,0,0,0,1802.103,77.319,0,0,477.052,749.8776,18.1488,0,0,1547.0825,310.2925,22.05,0,0
2003,11,Northeast Colorado,CO,Bushel,Truck,2.17,2.36,Country Elevators,2.2649999999999997,4.194444444444444,0.18999999999999995,2.145,0.12,0.053,1,0,361.9633333333333,543.6820833333334,602.8275,39.21,0,295.67566666666664,550.7090000000001,683.0146666666667,18.284,0,0,839.9729166666667,702.2175,5.492916666666667,0,446.113,458.5843333333333,265.11333333333334,0,0,356.08,430.07625,383.1454166666667,378.3795833333333,0
2003,11,Southeast Colorado,CO,Bushel,Truck,2.48,2.51,Country Elevators,2.495,4.62037037037037,0.029999999999999805,2.38,0.115,0.0461,1,0,0,325.765625,1546.49,7.703749999999999,0,0,612.16,1267.8005,0,0,0,1245.045,634.91375,0,0,623.782,673.3019999999999,8.7925,0,0,0,294.9575,1571.6275,13.375,0
2003,12,Denver,CO,Bushel,Truck-Rail,2.53,2.55,Terminal Elevators,2.54,4.703703703703703,0.020000000000000018,2.4400000000000004,0.1,0.0394,1,0,155.66,0,0,0,0,155.66,0,0,0,0,124.52799999999999,31.131999999999998,0,0,0,0,155.66,0,0,0,155.66,0,0,0,0
2003,12,East Central Colorado,CO,Bushel,Truck,2.4,2.55,Country Elevators,2.4749999999999996,4.583333333333333,0.1499999999999999,2.38,0.095,0.0384,1,0,583.8716666666667,501.3425,652.5945833333334,154.0975,0,620.9345833333333,482.46916666666664,647.1975,141.30416666666665,0,557.1483333333333,914.8976666666666,419.859,0,0,0,1697.3808333333334,194.52333333333334,0,0,441.936,465.65233333333333,738.641,245.67566666666667,0
2003,12,North Central Colorado,CO,Bushel,Truck-Rail,2.53,2.65,Country Elevators,2.59,4.796296296296296,0.1200000000000001,2.4699999999999998,0.12,0.0463,1,0,1547.0825,310.2925,22.05,0,0,1572.4575,291.3585,15.608,0,0,1320.6276,500.7152,58.0812,0,0,0,1802.103,77.319,0,0,1420.1324,430.742,28.5488,0,0
2003,12,Northeast Colorado,CO,Bushel,Truck,2.27,2.45,Country Elevators,2.3600000000000003,4.370370370370371,0.18000000000000016,2.2649999999999997,0.095,0.0403,1,0,356.08,430.07625,383.1454166666667,378.3795833333333,0,361.9633333333333,543.6820833333334,602.8275,39.21,0,295.67566666666664,550.7090000000001,683.0146666666667,18.284,0,0,839.9729166666667,702.2175,5.492916666666667,0,99.162,312.42333333333335,670.8816666666667,465.21500000000003,0
2003,12,Southeast Colorado,CO,Bushel,Truck,2.55,2.62,Country Elevators,2.585,4.787037037037037,0.07000000000000028,2.495,0.09,0.0348,1,0,0,294.9575,1571.6275,13.375,0,0,325.765625,1546.49,7.703749999999999,0,0,612.16,1267.8005,0,0,0,1245.045,634.91375,0,0,0,140.7275,1627.839,111.39399999999999,0
2000,1,Denver,CO,Cwt,Truck-Rail,3.56,3.56,Terminal Elevators,3.56,3.56,0,2.54,1.02,0.2865,1,130.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.525,0,0,0,0
2000,1,Southeast Colorado,CO,Bushel,Truck,1.69,2.02,Country Elevators,1.855,3.4351851851851847,0.33000000000000007,2.585,-0.73,-0.3935,-1,1251.40375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.556875,0,0,0,0
2000,2,Denver,CO,Cwt,Truck-Rail,3.66,3.66,Terminal Elevators,3.66,3.66,0,3.56,0.1,0.0273,1,155.66,25.525,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2000,2,Southeast Colorado,CO,Bushel,Truck,1.73,2.1,Country Elevators,1.915,3.5462962962962967,0.3700000000000001,1.855,0.06,0.0313,1,1045.171,628.556875,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765.1125,69.67649999999999,0,0,0
2000,3,Denver,CO,Cwt,Truck-Rail,3.74,3.74,Terminal Elevators,3.74,3.74,0,3.66,0.08,0.0214,1,155.66,0,0,0,0,0,25.525,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2000,3,Southeast Colorado,CO,Bushel,Truck,1.77,2.14,Country Elevators,1.955,3.6203703703703702,0.3700000000000001,1.915,0.04,0.0205,1,1445.188125,765.1125,69.67649999999999,0,0,0,628.556875,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.770625,0,0,0,0
2000,4,Denver,CO,Cwt,Truck-Rail,3.84,3.84,Terminal Elevators,3.84,3.84,0,3.74,0.1,0.026,1,155.66,0,0,0,0,0,0,0,0,0,0,25.525,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
2000,4,Southeast Colorado,CO,Bushel,Truck,1.78,2.17,Country Elevators,1.975,3.657407407407408,0.3899999999999999,1.955,0.02,0.0101,1,1879.96,434.770625,0,0,0,0,765.1125,69.67649999999999,0,0,0,628.556875,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
2000,5,Denver,CO,Cwt,Truck-Rail,3.96,3.96,Terminal Elevators,3.96,3.96,0,3.84,0.12,0.0303,1,155.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.525,0,0,0,0,0,0,0,0,0
2000,5,Southeast Colorado,CO,Bushel,Truck,1.86,2.29,Country Elevators,2.075,3.8425925925925926,0.42999999999999994,1.975,0.1,0.0482,1,1879.96,0,0,0,0,0,434.770625,0,0,0,0,765.1125,69.67649999999999,0,0,0,628.556875,0,0,0,0,0,0,0,0,0
2000,6,Denver,CO,Cwt,Truck-Rail,3.7,3.7,Terminal Elevators,3.7,3.7,0,3.96,-0.26,-0.0703,-1,77.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.83,0,0,0,0
2000,6,Southeast Colorado,CO,Bushel,Truck,1.7,2.18,Country Elevators,1.94,3.5925925925925926,0.4800000000000002,2.075,-0.135,-0.0696,-1,239.24,0,0,0,0,0,0,0,0,0,0,434.770625,0,0,0,0,765.1125,69.67649999999999,0,0,0,1640.7199999999998,0,0,0,0
