month,location,class,variety,grade description,units,transmode,bid_low,bid_high,pricing point,delivery period
2001-02-01,"Upper Middle Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,2.01,2.06,Country Elevators,Cash
2001-02-01,"Txphgrn-Elevator Offers & Bids, TX",YELLOW,,US NO 2,Cwt,Truck-Rail,4.37,4.51,Terminal Elevators,30 Day Delivery
2001-02-01,"Txphgrn-North Of Canadian, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,2.09,2.18,Country Elevators,Cash
2001-02-01,"Txphgrn-South Of Line, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,2.11,2.17,Country Elevators,Cash
2001-02-01,"Txphgrn-Triangle, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,2.11,2.21,Country Elevators,Cash
2001-02-01,"Culpeper, VA",YELLOW,,US NO 2,Bushel,Truck,1.92,2.2,Country Elevators,Cash
2001-02-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,2.37,2.37,Country Elevators,New Crop
2001-02-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,1.98,1.99,Country Elevators,Cash
2001-02-01,"Harrisonburg, VA",YELLOW,,US NO 2,Bushel,Truck,2.15,2.48,Country Elevators,Cash
2001-02-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,2.16,2.16,Country Elevators,Cash
2001-02-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,2.41,2.41,Country Elevators,New Crop
2001-02-01,"Richmond, VA",YELLOW,,US NO 2,Bushel,Truck,1.86,1.86,Country Elevators,Cash
2001-02-01,"Richmond, VA",YELLOW,,US NO 2,Bushel,Truck,2.36,2.36,Country Elevators,New Crop
2001-02-01,"Tappahannock, VA",YELLOW,,US NO 2,Bushel,Truck,1.93,1.95,Country Elevators,Cash
2001-02-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,2.25,2.25,Country Elevators,New Crop
2001-02-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,2.12,2.16,Country Elevators,Cash
2001-02-01,"Milwaukee, WI",YELLOW,,US NO 2,Bushel,Truck,1.91,1.96,Terminal Elevators,Cash
2001-02-01,"North East Wisconsin, WI",YELLOW,,US NO 2,Bushel,Truck,1.66,1.81,Country Elevators,Cash
2001-02-01,"North West Wisconsin, WI",YELLOW,,US NO 2,Bushel,Truck,1.67,1.86,Country Elevators,Cash
2001-02-01,"South Central Wisconsin, WI",YELLOW,,US NO 2,Bushel,Truck,1.8,1.86,Country Elevators,Cash
2001-02-01,"South East Wisconsin, WI",YELLOW,,US NO 2,Bushel,Truck,1.79,1.86,Country Elevators,Cash
2001-02-01,"South West Wisconsin, WI",YELLOW,,US NO 2,Bushel,Truck,1.75,1.83,Country Elevators,Cash
2001-03-01,"Augusta, AR",YELLOW,,US NO 2,Bushel,Truck,2.04,2.04,Country Elevators,New Crop
2001-03-01,"Blytheville, AR",YELLOW,,US NO 2,Bushel,Truck,2.14,2.14,Country Elevators,New Crop
2001-03-01,"Dermott, AR",YELLOW,,US NO 2,Bushel,Truck,2.11,2.11,Country Elevators,New Crop
2001-03-01,"Helena, AR",YELLOW,,US NO 2,Bushel,Truck,2.14,2.14,Country Elevators,New Crop
2001-03-01,"Old Town/Elaine, AR",YELLOW,,US NO 2,Bushel,Truck,2,2,Country Elevators,New Crop
2001-03-01,"Osceola, AR",YELLOW,,US NO 2,Bushel,Truck,2.16,2.16,Country Elevators,New Crop
2001-03-01,"Pine Bluff, AR",YELLOW,,US NO 2,Bushel,Truck,2.08,2.08,Country Elevators,New Crop
2001-03-01,"Los Angeles, CA",YELLOW,,US NO 2,Cwt,Rail,5.13,5.25,Mills and Processors,10 Day Delivery
2001-03-01,"Petaluma, CA",YELLOW,,US NO 2,Cwt,Truck,5.02,5.04,Mills and Processors,10 Day Delivery
2001-03-01,"Stockton - Modesto - Oakdale - Turlock, CA",YELLOW,,US NO 2,Cwt,Truck,4.92,5.02,Mills and Processors,10 Day Delivery
2001-03-01,"Denver, CO",YELLOW,,US NO 2,Cwt,Truck-Rail,3.79,3.79,Terminal Elevators,Cash
2001-03-01,"Southeast Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,1.92,2.23,Country Elevators,Cash
2001-03-01,"Mississippi River & Northern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,1.95,1.97,Barge Loading Elevators,Cash
2001-03-01,"Mississippi River & Southern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,1.94,1.99,Barge Loading Elevators,Cash
2001-03-01,"North Central Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,1.73,1.83,Country Elevators,Cash
2001-03-01,"North East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,1.72,1.94,Country Elevators,Cash
2001-03-01,"North West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,1.74,1.82,Country Elevators,Cash
2001-03-01,"Sorth Central Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,1.79,1.9,Country Elevators,Cash
2001-03-01,"South East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,1.77,1.92,Country Elevators,Cash
2001-03-01,"South West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,1.75,1.82,Country Elevators,Cash
2001-03-01,"Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,1.92,1.92,Country Elevators,Cash
2001-03-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.07,2.12,Mills and Processors,30 Day Delivery
2001-03-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,1.96,2.05,Terminal Elevators,15 Day Delivery
2001-03-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,1.98,2.07,Terminal Elevators,30 Day Delivery
2001-03-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.05,2.09,Mills and Processors,15 Day Delivery
2001-03-01,"Decatur-Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.02,2.07,Mills and Processors,Cash
2001-03-01,"Illinois River North of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck,1.97,1.99,Barge Loading Elevators,Cash
2001-03-01,"Illinois River South of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,1.96,2,Barge Loading Elevators,Cash
2001-03-01,"L.Egypt, IL",YELLOW,,US NO 2,Bushel,Truck,1.88,2,Country Elevators,Cash
2001-03-01,"North Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,1.88,1.95,Country Elevators,Cash
2001-03-01,"Northern Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,1.79,1.86,Country Elevators,Cash
2001-03-01,"South Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,1.87,1.98,Country Elevators,Cash
2001-03-01,"South of St. Louis, IL",YELLOW,,US NO 2,Bushel,Truck,2.03,2.06,Barge Loading Elevators,Cash
2001-03-01,"W.S. West, IL",YELLOW,,US NO 2,Bushel,Truck,1.84,1.94,Country Elevators,Cash
2001-03-01,"Wabash, IL",YELLOW,,US NO 2,Bushel,Truck,1.89,1.98,Country Elevators,Cash
2001-03-01,"Western Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,1.84,1.88,Country Elevators,Cash
2001-03-01,"Mt. Vernon - Evansville, IN",YELLOW,,US NO 2,Bushel,Truck,2.03,2.05,Barge Loading Elevators,Cash
2001-03-01,"Western Kansas, KS",YELLOW,,US NO 2,Bushel,Truck-Rail,1.96,2.13,Country Elevators,Cash
2001-03-01,"Kentucky, KY",WHITE,,US NO 2,Bushel,Truck,2.17,2.4,Mills and Processors,Cash
2001-03-01,"Kentucky, KY",YELLOW,,US NO 2,Bushel,Truck,1.6,2.15,Mills and Processors,Cash
2001-03-01,"Louisville, KY",YELLOW,,US NO 2,Bushel,Truck,1.6,2.15,Mills and Processors,Cash
2001-03-01,"Louisville, KY",WHITE,,US NO 2,Bushel,Truck,2.17,2.4,Mills and Processors,Cash
2001-03-01,"Louisiana Gulf, LA",YELLOW,,US NO 2,Bushel,Barge,2.31,2.32,Export Elevators,30 Day Delivery
2001-03-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Truck,1.9,2.65,Terminal Elevators,20 Day Delivery
2001-03-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Rail,1.9,1.9,Mills and Processors,Cash
2001-03-01,"Mississippi River & Southern Minn., MN",YELLOW,,US NO 2,Bushel,Barge,1.84,1.84,Barge Loading Elevators,Cash
2001-03-01,"Southern Minnesota, MN",YELLOW,,US NO 2,Bushel,Truck,1.73,1.79,Country Elevators,Cash
2001-03-01,"Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,1.83,1.88,Country Elevators,Cash
2001-03-01,"Kansas City, MO",YELLOW,,US NO 2,Bushel,Truck,1.98,2.01,Terminal Elevators,Cash
2001-03-01,"Kansas City, MO",WHITE,,US NO 2,Bushel,Rail,2.17,2.21,Terminal Elevators,Cash
2001-03-01,"N.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,1.81,1.89,Country Elevators,Cash
2001-03-01,"N.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Barge,1.95,1.98,Country Elevators,Cash
2001-03-01,"N.W. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,1.76,1.87,Country Elevators,Cash
2001-03-01,"North Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,1.75,1.87,Country Elevators,Cash
2001-03-01,"S.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Rail,1.91,1.91,Country Elevators,Cash
2001-03-01,"S.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Barge,2,2.06,Country Elevators,Cash
2001-03-01,"S.W. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,2.03,2.1,Country Elevators,Cash
2001-03-01,"St. Joseph, MO",YELLOW,,US NO 2,Bushel,Truck,2,2,Terminal Elevators,Cash
2001-03-01,"St. Louis, MO",YELLOW,,US NO 2,Bushel,Truck,2.06,2.06,Terminal Elevators,Cash
2001-03-01,"St. Louis, MO",YELLOW,,US NO 2,Bushel,Barge,2.05,2.06,Terminal Elevators,Cash
2001-03-01,"West Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,1.87,2.01,Country Elevators,Cash
2001-03-01,"Omaha-Council Bluffs Grain Bids, NE",YELLOW,,US NO 2,Bushel,Truck,1.9,1.92,Country Elevators,Cash
2001-03-01,"Rural Nebraska Elevator Grain Bids, NE",YELLOW,,US NO 2,Bushel,Truck,1.81,2.01,Country Elevators,Cash
2001-03-01,"Eastern New Mexico, NM",YELLOW,,US NO 2,Bushel,Truck,2.2,2.42,Country Elevators,Cash
2001-03-01,"Eastern New Mexico, NM",YELLOW,,US NO 2,Cwt,Truck,3.93,4.33,Country Elevators,Cash
2001-03-01,"Cincinnati, OH",YELLOW,,US NO 2,Bushel,Truck,1.98,2.03,Barge Loading Elevators,Cash
2001-03-01,"South Ohio, OH",YELLOW,,US NO 2,Bushel,Truck,1.84,1.94,Country Elevators,Cash
2001-03-01,"Toledo, OH",YELLOW,,US NO 2,Bushel,Truck,1.93,1.98,Terminals-Mills-Processors-Exporters,Cash
2001-03-01,"Afton, OK",YELLOW,,US NO 2,Bushel,Truck,2,2,Country Elevators,Cash
2001-03-01,"Keyes, OK",YELLOW,,US NO 2,Bushel,Truck,2.1,2.1,Country Elevators,Cash
2001-03-01,"Manchester, OK",YELLOW,,US NO 2,Bushel,Truck,2.06,2.06,Country Elevators,Cash
2001-03-01,"Miami, OK",YELLOW,,US NO 2,Bushel,Truck,2,2,Country Elevators,Cash
2001-03-01,"Weatherford, OK",YELLOW,,US NO 2,Bushel,Truck,2.15,2.15,Country Elevators,Cash
2001-03-01,"Portland, OR",YELLOW,,US NO 3,Bushel,Rail-Barge,2.49,2.49,FOB Vessel,60 Day Delivery
2001-03-01,"Portland, OR",YELLOW,,US NO 2,Ton,Truck,97.42,99.42,Mills and Processors,30 Day Delivery
2001-03-01,"Portland, OR",YELLOW,,US NO 2,Cwt,Truck,4.87,4.97,Mills and Processors,30 Day Delivery
2001-03-01,"Portland, OR",YELLOW,,US NO 2,Ton,Truck,96.24,97.62,Feeders and Dairies,30 Day Delivery
2001-03-01,"Portland, OR",YELLOW,,US NO 2,Cwt,Truck,4.81,4.88,Feeders and Dairies,30 Day Delivery
2001-03-01,"Portland, OR",YELLOW,,US NO 2,Ton,Rail,94.84,101.34,Mills and Processors,30 Day Delivery
2001-03-01,"Portland, OR",YELLOW,,US NO 2,Cwt,Rail,4.74,5.07,Mills and Processors,30 Day Delivery
2001-03-01,"Alcolu, SC",YELLOW,,US NO 2,Bushel,Truck,2.2,2.2,Country Elevators,New Crop
2001-03-01,"Alcolu, SC",YELLOW,,US NO 2,Bushel,Truck,2.04,2.04,Country Elevators,Cash
2001-03-01,"Bennettsville, SC",YELLOW,,US NO 2,Bushel,Truck,2.2,2.2,Country Elevators,New Crop
2001-03-01,"Bennettsville, SC",YELLOW,,US NO 2,Bushel,Truck,2.04,2.04,Country Elevators,Cash
2001-03-01,"Corn Processors, SC",YELLOW,,US NO 2,Bushel,Truck,2.18,2.39,Mills and Processors,Cash
2001-03-01,"Corn Processors, SC",YELLOW,,US NO 2,Bushel,Truck,2.5,2.54,Mills and Processors,New Crop
2001-03-01,"Florence, SC",YELLOW,,US NO 2,Bushel,Truck,2.04,2.04,Country Elevators,Cash
2001-03-01,"Florence, SC",YELLOW,,US NO 2,Bushel,Truck,2.2,2.2,Country Elevators,New Crop
2001-03-01,"Hamer, SC",YELLOW,,US NO 2,Bushel,Truck,2.05,2.05,Country Elevators,Cash
2001-03-01,"Hamer, SC",YELLOW,,US NO 2,Bushel,Truck,2.31,2.31,Country Elevators,New Crop
2001-03-01,"Latta, SC",YELLOW,,US NO 2,Bushel,Truck,2.05,2.05,Country Elevators,Cash
2001-03-01,"Latta, SC",YELLOW,,US NO 2,Bushel,Truck,2.2,2.2,Country Elevators,New Crop
2001-03-01,"Lynchburg, SC",YELLOW,,US NO 2,Bushel,Truck,2.04,2.04,Country Elevators,Cash
2001-03-01,"Lynchburg, SC",YELLOW,,US NO 2,Bushel,Truck,2.21,2.21,Country Elevators,New Crop
2001-03-01,"Monetta, SC",YELLOW,,US NO 2,Bushel,Truck,2.41,2.41,Mills and Processors,New Crop
2001-03-01,"Monetta, SC",YELLOW,,US NO 2,Bushel,Truck,2.18,2.18,Mills and Processors,Cash
2001-03-01,"Orangeburg, SC",YELLOW,,US NO 2,Bushel,Truck,2.33,2.33,Mills and Processors,Cash
2001-03-01,"Orangeburg, SC",YELLOW,,US NO 2,Bushel,Truck,2.41,2.41,Mills and Processors,New Crop
2001-03-01,"Sumter, SC",YELLOW,,US NO 2,Bushel,Truck,2.44,2.44,Mills and Processors,New Crop
2001-03-01,"Sumter, SC",YELLOW,,US NO 2,Bushel,Truck,2.39,2.39,Mills and Processors,Cash
2001-03-01,"East River-So. Dakota, SD",YELLOW,,US NO 2,Bushel,Truck,1.57,1.79,Country Elevators,Cash
2001-03-01,"Lower Middle Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,2.06,2.06,Country Elevators,Cash
2001-03-01,"Memphis, TN",YELLOW,,US NO 2,Bushel,Truck-Rail-Barge,2.06,2.09,Terminal Elevators,Cash
2001-03-01,"Memphis, TN",YELLOW,,US NO 2,Bushel,Truck-Rail-Barge,2.14,2.16,Terminal Elevators,New Crop
2001-03-01,"North West Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,1.98,2.05,Barge Loading Elevators,Cash
2001-03-01,"North West Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,1.94,1.99,Country Elevators,Cash
2001-03-01,"Upper Middle Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,1.93,2.04,Country Elevators,Cash
2001-03-01,"Txphgrn-Elevator Offers & Bids, TX",YELLOW,,US NO 2,Cwt,Truck-Rail,4.36,4.48,Terminal Elevators,30 Day Delivery
2001-03-01,"Txphgrn-North Of Canadian, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,2.1,2.19,Country Elevators,Cash
2001-03-01,"Txphgrn-South Of Line, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,2.14,2.2,Country Elevators,Cash
2001-03-01,"Txphgrn-Triangle, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,2.11,2.25,Country Elevators,Cash
2001-03-01,"Culpeper, VA",YELLOW,,US NO 2,Bushel,Truck,2,2.25,Country Elevators,Cash
2001-03-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,2.32,2.33,Country Elevators,New Crop
2001-03-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,2.06,2.08,Country Elevators,Cash
2001-03-01,"Harrisonburg, VA",YELLOW,,US NO 2,Bushel,Truck,2.19,2.46,Country Elevators,Cash
2001-03-01,"Norfolk Terminal, VA",YELLOW,,US NO 2,Bushel,Truck,4.5,4.5,Terminal Elevators,New Crop
2001-03-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,2.18,2.18,Country Elevators,Cash
2001-03-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,2.37,2.37,Country Elevators,New Crop
2001-03-01,"Richmond, VA",YELLOW,,US NO 2,Bushel,Truck,1.93,1.93,Country Elevators,Cash
2001-03-01,"Richmond, VA",YELLOW,,US NO 2,Bushel,Truck,2.32,2.32,Country Elevators,New Crop
2001-03-01,"Tappahannock, VA",YELLOW,,US NO 2,Bushel,Truck,1.95,1.98,Country Elevators,Cash
2001-03-01,"Tappahannock, VA",YELLOW,,US NO 2,Bushel,Truck,2.2,2.2,Country Elevators,New Crop
2001-03-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,2.12,2.19,Country Elevators,Cash
2001-03-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,2.37,2.37,Country Elevators,New Crop
2001-03-01,"Milwaukee, WI",YELLOW,,US NO 2,Bushel,Truck,1.89,1.96,Terminal Elevators,Cash
2001-03-01,"North East Wisconsin, WI",YELLOW,,US NO 2,Bushel,Truck,1.69,1.78,Country Elevators,Cash
2001-03-01,"North West Wisconsin, WI",YELLOW,,US NO 2,Bushel,Truck,1.67,1.86,Country Elevators,Cash
2001-03-01,"South Central Wisconsin, WI",YELLOW,,US NO 2,Bushel,Truck,1.77,1.82,Country Elevators,Cash
2001-03-01,"South East Wisconsin, WI",YELLOW,,US NO 2,Bushel,Truck,1.77,1.85,Country Elevators,Cash
2001-03-01,"South West Wisconsin, WI",YELLOW,,US NO 2,Bushel,Truck,1.76,1.82,Country Elevators,Cash
2001-04-01,"Augusta, AR",YELLOW,,US NO 2,Bushel,Truck,1.93,1.93,Country Elevators,New Crop
2001-04-01,"Blytheville, AR",YELLOW,,US NO 2,Bushel,Truck,2.04,2.04,Country Elevators,New Crop
2001-04-01,"Dermott, AR",YELLOW,,US NO 2,Bushel,Truck,2.02,2.02,Country Elevators,New Crop
2001-04-01,"Helena, AR",YELLOW,,US NO 2,Bushel,Truck,2.06,2.06,Country Elevators,New Crop
2001-04-01,"Old Town/Elaine, AR",YELLOW,,US NO 2,Bushel,Truck,1.92,1.92,Country Elevators,New Crop
2001-04-01,"Osceola, AR",YELLOW,,US NO 2,Bushel,Truck,2.06,2.06,Country Elevators,New Crop
2001-04-01,"Pine Bluff, AR",YELLOW,,US NO 2,Bushel,Truck,1.98,1.98,Country Elevators,New Crop
2001-04-01,"Los Angeles, CA",YELLOW,,US NO 2,Cwt,Rail,4.97,5.06,Mills and Processors,10 Day Delivery
2001-04-01,"Petaluma, CA",YELLOW,,US NO 2,Cwt,Truck,4.86,4.88,Mills and Processors,10 Day Delivery
2001-04-01,"Stockton - Modesto - Oakdale - Turlock, CA",YELLOW,,US NO 2,Cwt,Truck,4.8,4.86,Mills and Processors,10 Day Delivery
2001-04-01,"Denver, CO",YELLOW,,US NO 2,Cwt,Truck-Rail,3.65,3.65,Terminal Elevators,Cash
2001-04-01,"Southeast Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,1.86,2.17,Country Elevators,Cash
2001-04-01,"Mississippi River & Northern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,1.94,1.96,Barge Loading Elevators,Cash
2001-04-01,"Mississippi River & Southern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,1.91,1.96,Barge Loading Elevators,Cash
2001-04-01,"North Central Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,1.67,1.77,Country Elevators,Cash
2001-04-01,"North East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,1.67,1.86,Country Elevators,Cash
2001-04-01,"North West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,1.69,1.76,Country Elevators,Cash
2001-04-01,"Sorth Central Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,1.73,1.82,Country Elevators,Cash
2001-04-01,"South East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,1.74,1.88,Country Elevators,Cash
2001-04-01,"South West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,1.69,1.75,Country Elevators,Cash
2001-04-01,"Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,1.87,1.87,Country Elevators,Cash
2001-04-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,1.97,2.03,Terminal Elevators,30 Day Delivery
2001-04-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.03,2.09,Mills and Processors,30 Day Delivery
2001-04-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.01,2.07,Mills and Processors,15 Day Delivery
2001-04-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,1.96,2.01,Terminal Elevators,15 Day Delivery
2001-04-01,"Decatur-Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,1.95,2.01,Mills and Processors,Cash
2001-04-01,"Illinois River North of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck,1.95,1.96,Barge Loading Elevators,Cash
2001-04-01,"Illinois River South of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,1.93,1.96,Barge Loading Elevators,Cash
2001-04-01,"L.Egypt, IL",YELLOW,,US NO 2,Bushel,Truck,1.87,1.98,Country Elevators,Cash
2001-04-01,"North Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,1.82,1.89,Country Elevators,Cash
2001-04-01,"Northern Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,1.77,1.8,Country Elevators,Cash
2001-04-01,"South Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,1.82,1.93,Country Elevators,Cash
2001-04-01,"South of St. Louis, IL",YELLOW,,US NO 2,Bushel,Truck,1.98,2.01,Barge Loading Elevators,Cash
2001-04-01,"W.S. West, IL",YELLOW,,US NO 2,Bushel,Truck,1.8,1.9,Country Elevators,Cash
2001-04-01,"Wabash, IL",YELLOW,,US NO 2,Bushel,Truck,1.85,1.94,Country Elevators,Cash
2001-04-01,"Western Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,1.78,1.84,Country Elevators,Cash
2001-04-01,"Mt. Vernon - Evansville, IN",YELLOW,,US NO 2,Bushel,Truck,1.99,2.01,Barge Loading Elevators,Cash
2001-04-01,"Western Kansas, KS",YELLOW,,US NO 2,Bushel,Truck-Rail,1.9,2.06,Country Elevators,Cash
2001-04-01,"Kentucky, KY",YELLOW,,US NO 2,Bushel,Truck,1.6,2.1,Mills and Processors,Cash
2001-04-01,"Kentucky, KY",WHITE,,US NO 2,Bushel,Truck,2.1,2.35,Mills and Processors,Cash
2001-04-01,"Louisville, KY",YELLOW,,US NO 2,Bushel,Truck,1.6,2.1,Mills and Processors,Cash
2001-04-01,"Louisville, KY",WHITE,,US NO 2,Bushel,Truck,2.1,2.35,Mills and Processors,Cash
2001-04-01,"Louisiana Gulf, LA",YELLOW,,US NO 2,Bushel,Barge,2.22,2.23,Export Elevators,30 Day Delivery
2001-04-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Truck,1.82,1.82,Terminal Elevators,20 Day Delivery
2001-04-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Rail,1.82,1.82,Mills and Processors,Cash
2001-04-01,"Mississippi River & Southern Minn., MN",YELLOW,,US NO 2,Bushel,Barge,1.83,1.85,Barge Loading Elevators,Cash
2001-04-01,"Southern Minnesota, MN",YELLOW,,US NO 2,Bushel,Truck,1.67,1.74,Country Elevators,Cash
2001-04-01,"Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,1.79,1.83,Country Elevators,Cash
2001-04-01,"Kansas City, MO",WHITE,,US NO 2,Bushel,Rail,2.14,2.26,Terminal Elevators,Cash
2001-04-01,"Kansas City, MO",YELLOW,,US NO 2,Bushel,Truck,1.94,1.96,Terminal Elevators,Cash
2001-04-01,"N.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Barge,1.9,1.95,Country Elevators,Cash
2001-04-01,"N.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,1.75,1.85,Country Elevators,Cash
2001-04-01,"N.W. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,1.72,1.83,Country Elevators,Cash
2001-04-01,"North Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,1.73,1.82,Country Elevators,Cash
2001-04-01,"S.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Rail,1.84,1.84,Country Elevators,Cash
2001-04-01,"S.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Barge,1.89,2,Country Elevators,Cash
2001-04-01,"S.W. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,1.98,2.03,Country Elevators,Cash
2001-04-01,"St. Joseph, MO",YELLOW,,US NO 2,Bushel,Truck,1.93,1.93,Terminal Elevators,Cash
2001-04-01,"St. Louis, MO",YELLOW,,US NO 2,Bushel,Barge,2,2.01,Terminal Elevators,Cash
2001-04-01,"St. Louis, MO",YELLOW,,US NO 2,Bushel,Truck,2.01,2.01,Terminal Elevators,Cash
2001-04-01,"West Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,1.81,1.95,Country Elevators,Cash
2001-04-01,"Omaha-Council Bluffs Grain Bids, NE",YELLOW,,US NO 2,Bushel,Truck,1.85,1.86,Country Elevators,Cash
2001-04-01,"Rural Nebraska Elevator Grain Bids, NE",YELLOW,,US NO 2,Bushel,Truck,1.77,1.99,Country Elevators,Cash
2001-04-01,"Eastern New Mexico, NM",YELLOW,,US NO 2,Cwt,Truck,3.83,4.28,Country Elevators,Cash
2001-04-01,"Eastern New Mexico, NM",YELLOW,,US NO 2,Bushel,Truck,2.14,2.4,Country Elevators,Cash
2001-04-01,"Cincinnati, OH",YELLOW,,US NO 2,Bushel,Truck,1.96,1.98,Barge Loading Elevators,Cash
2001-04-01,"South Ohio, OH",YELLOW,,US NO 2,Bushel,Truck,1.81,1.91,Country Elevators,Cash
2001-04-01,"Toledo, OH",YELLOW,,US NO 2,Bushel,Truck,1.87,1.92,Terminals-Mills-Processors-Exporters,Cash
2001-04-01,"Afton, OK",YELLOW,,US NO 2,Bushel,Truck,2,2,Country Elevators,Cash
2001-04-01,"Keyes, OK",YELLOW,,US NO 2,Bushel,Truck,1.99,1.99,Country Elevators,Cash
2001-04-01,"Manchester, OK",YELLOW,,US NO 2,Bushel,Truck,2.01,2.01,Country Elevators,Cash
2001-04-01,"Miami, OK",YELLOW,,US NO 2,Bushel,Truck,2,2,Country Elevators,Cash
2001-04-01,"Weatherford, OK",YELLOW,,US NO 2,Bushel,Truck,2.07,2.07,Country Elevators,Cash
2001-04-01,"Portland, OR",YELLOW,,US NO 2,Ton,Rail,93.28,98.84,Mills and Processors,30 Day Delivery
