date,year,month,location,state,units,transmode,bid_low,bid_high,pricing point,bid_avg,price_cwt,spread,price_lag,price_diff,diff_pct,price_inc,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D2plus_lag1,dry_area,drought_area_pct,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D2plus_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D2plus_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D2plus_lag4,D0,D1,D2,D3,D4,D2plus,time_period,SPEI3_avg,SPEI3_min,SPEI3_max,SPEI3_avg_lag1,SPEI3_min_lag1,SPEI3_max_lag1,SPEI3_avg_lag2,SPEI3_min_lag2,SPEI3_max_lag2,SPEI3_avg_lag3,SPEI3_min_lag3,SPEI3_max_lag3,SPEI3_avg_lag4,SPEI3_min_lag4,SPEI3_max_lag4,SPEI4_avg,SPEI4_min,SPEI4_max,SPEI4_avg_lag1,SPEI4_min_lag1,SPEI4_max_lag1,SPEI4_avg_lag2,SPEI4_min_lag2,SPEI4_max_lag2,SPEI4_avg_lag3,SPEI4_min_lag3,SPEI4_max_lag3,SPEI4_avg_lag4,SPEI4_min_lag4,SPEI4_max_lag4,SPEI6_avg,SPEI6_min,SPEI6_max,SPEI6_avg_lag1,SPEI6_min_lag1,SPEI6_max_lag1,SPEI6_avg_lag2,SPEI6_min_lag2,SPEI6_max_lag2,SPEI6_avg_lag3,SPEI6_min_lag3,SPEI6_max_lag3,SPEI6_avg_lag4,SPEI6_min_lag4,SPEI6_max_lag4,SPEI12_avg,SPEI12_min,SPEI12_max,SPEI12_avg_lag1,SPEI12_min_lag1,SPEI12_max_lag1,SPEI12_avg_lag2,SPEI12_min_lag2,SPEI12_max_lag2,SPEI12_avg_lag3,SPEI12_min_lag3,SPEI12_max_lag3,SPEI12_avg_lag4,SPEI12_min_lag4,SPEI12_max_lag4,SPEI24_avg,SPEI24_min,SPEI24_max,SPEI24_avg_lag1,SPEI24_min_lag1,SPEI24_max_lag1,SPEI24_avg_lag2,SPEI24_min_lag2,SPEI24_max_lag2,SPEI24_avg_lag3,SPEI24_min_lag3,SPEI24_max_lag3,SPEI24_avg_lag4,SPEI24_min_lag4,SPEI24_max_lag4
2000-12-01,2000,12,Denver,CO,Cwt,Truck-Rail,3.81,3.81,Terminal Elevators,3.81,3.81,0,3.82,-0.01,-0.0026,-1,0.15566,0.012070000000000001,0,0,0,0,0,0,0,0.031131999999999996,0.031131999999999996,0,0,0,0,0,0,0,0,0,0,0.093396,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-12-01,2000,12,Southeast Colorado,CO,Bushel,Truck,1.93,2.28,Country Elevators,2.105,3.898148148148148,0.34999999999999987,2.035,0.07,0.0333,1,7.519839999999999,0,0,0,0,0,0,0,0,4.195606,2.049662,0.026964,0,0,0.026964,5.3660025000000005,0.48786250000000003,0.0075975,0,0,0.0075975,2.6081399999999997,0,0,0,0,0,0,0,0,0,0,0,1,0.682151,0.148335,1.655173,0.17458125000000002,-0.49411,1.105979,-0.67823125,-1.013642,-0.224901,-1.1016855,-1.616344,-0.395914,-0.921305,-1.160857,-0.687372,0.085107,-0.402888,0.909378,-0.6723265,-1.027017,-0.203388,-0.5607610000000001,-1.030018,-0.181405,-1.1406675,-1.369265,-0.74254,-1.23165225,-1.585981,-0.821418,-0.593235,-1.003193,-0.219496,-0.6763985,-0.973633,-0.316248,-1.0117574999999999,-1.255391,-0.686971,-1.39272525,-1.767288,-0.644895,-0.9072250000000001,-1.325193,-0.575936,-0.9531825,-1.364835,-0.528753,-0.951611,-1.413893,-0.533168,-1.1464155,-1.620387,-0.752813,-1.3084045,-1.755718,-0.953941,-1.1077645,-1.740528,-0.439772,0.060042250000000005,-0.586417,0.514559,0.06049575,-0.65444,0.550444,0.23474825,-0.358751,0.630126,0.2234525,-0.368197,0.528486,0.16524324999999998,-0.373773,0.540921
2001-01-01,2001,1,Denver,CO,Cwt,Truck-Rail,3.86,3.86,Terminal Elevators,3.86,3.86,0,NA,NA,NA,NA,0.15566,0,0,0,0,0,0,0,0,0.012070000000000001,0,0,0,0,0,0.031131999999999996,0.031131999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-01-01,2001,1,Southeast Colorado,CO,Bushel,Truck,1.94,2.29,Country Elevators,2.115,3.916666666666667,0.3500000000000001,NA,NA,NA,NA,7.519839999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.195606,2.049662,0.026964,0,0,0.026964,5.3660025000000005,0.48786250000000003,0.0075975,0,0,0.0075975,0,0,0,0,0,0,1,0.697946,0.137433,1.273312,0.682151,0.148335,1.655173,0.17458125000000002,-0.49411,1.105979,-0.67823125,-1.013642,-0.224901,-1.1016855,-1.616344,-0.395914,1.0003135,0.621621,1.932164,0.085107,-0.402888,0.909378,-0.6723265,-1.027017,-0.203388,-0.5607610000000001,-1.030018,-0.181405,-1.1406675,-1.369265,-0.74254,-0.37145675,-0.788669,0.254656,-0.593235,-1.003193,-0.219496,-0.6763985,-0.973633,-0.316248,-1.0117574999999999,-1.255391,-0.686971,-1.39272525,-1.767288,-0.644895,-0.71407525,-1.202175,-0.143271,-0.9531825,-1.364835,-0.528753,-0.951611,-1.413893,-0.533168,-1.1464155,-1.620387,-0.752813,-1.3084045,-1.755718,-0.953941,0.17423,-0.533991,0.688421,0.060042250000000005,-0.586417,0.514559,0.06049575,-0.65444,0.550444,0.23474825,-0.358751,0.630126,0.2234525,-0.368197,0.528486
2001-02-01,2001,2,Denver,CO,Cwt,Truck-Rail,3.76,3.76,Terminal Elevators,3.76,3.76,0,3.86,-0.1,-0.0266,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012070000000000001,0,0,0,0,0,0.031131999999999996,0.031131999999999996,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-01,2001,2,Southeast Colorado,CO,Bushel,Truck,1.88,2.26,Country Elevators,2.07,3.833333333333333,0.3799999999999999,2.115,-0.045,-0.0217,-1,7.519839999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.195606,2.049662,0.026964,0,0,0.026964,0,0,0,0,0,0,1,0.90874275,0.109146,1.68531,0.697946,0.137433,1.273312,0.682151,0.148335,1.655173,0.17458125000000002,-0.49411,1.105979,-0.67823125,-1.013642,-0.224901,0.68735,-0.132711,1.519385,1.0003135,0.621621,1.932164,0.085107,-0.402888,0.909378,-0.6723265,-1.027017,-0.203388,-0.5607610000000001,-1.030018,-0.181405,0.48581399999999997,-0.347861,1.584712,-0.37145675,-0.788669,0.254656,-0.593235,-1.003193,-0.219496,-0.6763985,-0.973633,-0.316248,-1.0117574999999999,-1.255391,-0.686971,-0.51926125,-1.05299,0.187062,-0.71407525,-1.202175,-0.143271,-0.9531825,-1.364835,-0.528753,-0.951611,-1.413893,-0.533168,-1.1464155,-1.620387,-0.752813,0.3002155,-0.426756,0.859858,0.17423,-0.533991,0.688421,0.060042250000000005,-0.586417,0.514559,0.06049575,-0.65444,0.550444,0.23474825,-0.358751,0.630126
2001-03-01,2001,3,Denver,CO,Cwt,Truck-Rail,3.79,3.79,Terminal Elevators,3.79,3.79,0,3.76,0.03,0.0079,1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012070000000000001,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01,2001,3,Southeast Colorado,CO,Bushel,Truck,1.92,2.23,Country Elevators,2.075,3.8425925925925926,0.31000000000000005,2.07,0.005,0.0024,1,7.519839999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0859595,0.449438,1.921091,0.90874275,0.109146,1.68531,0.697946,0.137433,1.273312,0.682151,0.148335,1.655173,0.17458125000000002,-0.49411,1.105979,0.87297,0.279244,1.599185,0.68735,-0.132711,1.519385,1.0003135,0.621621,1.932164,0.085107,-0.402888,0.909378,-0.6723265,-1.027017,-0.203388,0.97542175,0.36099,1.929257,0.48581399999999997,-0.347861,1.584712,-0.37145675,-0.788669,0.254656,-0.593235,-1.003193,-0.219496,-0.6763985,-0.973633,-0.316248,-0.6901047499999999,-1.132601,-0.249338,-0.51926125,-1.05299,0.187062,-0.71407525,-1.202175,-0.143271,-0.9531825,-1.364835,-0.528753,-0.951611,-1.413893,-0.533168,0.31555625,-0.054632,0.784669,0.3002155,-0.426756,0.859858,0.17423,-0.533991,0.688421,0.060042250000000005,-0.586417,0.514559,0.06049575,-0.65444,0.550444
2001-04-01,2001,4,Denver,CO,Cwt,Truck-Rail,3.65,3.65,Terminal Elevators,3.65,3.65,0,3.79,-0.14,-0.0384,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-04-01,2001,4,Southeast Colorado,CO,Bushel,Truck,1.86,2.17,Country Elevators,2.015,3.7314814814814814,0.30999999999999983,2.075,-0.06,-0.0298,-1,7.519839999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.50657675,-0.899798,0.12174,1.0859595,0.449438,1.921091,0.90874275,0.109146,1.68531,0.697946,0.137433,1.273312,0.682151,0.148335,1.655173,0.020634,-0.681622,0.873203,0.87297,0.279244,1.599185,0.68735,-0.132711,1.519385,1.0003135,0.621621,1.932164,0.085107,-0.402888,0.909378,-0.0718375,-0.625164,0.707026,0.97542175,0.36099,1.929257,0.48581399999999997,-0.347861,1.584712,-0.37145675,-0.788669,0.254656,-0.593235,-1.003193,-0.219496,-0.90765425,-1.37001,-0.426315,-0.6901047499999999,-1.132601,-0.249338,-0.51926125,-1.05299,0.187062,-0.71407525,-1.202175,-0.143271,-0.9531825,-1.364835,-0.528753,-0.13923025,-0.461207,0.276769,0.31555625,-0.054632,0.784669,0.3002155,-0.426756,0.859858,0.17423,-0.533991,0.688421,0.060042250000000005,-0.586417,0.514559
2001-05-01,2001,5,Denver,CO,Cwt,Truck-Rail,3.45,3.45,Terminal Elevators,3.45,3.45,0,3.65,-0.2,-0.058,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-05-01,2001,5,Southeast Colorado,CO,Bushel,Truck,1.78,2.07,Country Elevators,1.9249999999999998,3.5648148148148144,0.2899999999999998,2.015,-0.09,-0.0468,-1,7.519839999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.55128075,0.128236,1.185022,-0.50657675,-0.899798,0.12174,1.0859595,0.449438,1.921091,0.90874275,0.109146,1.68531,0.697946,0.137433,1.273312,0.5890485,0.024363,1.214983,0.020634,-0.681622,0.873203,0.87297,0.279244,1.599185,0.68735,-0.132711,1.519385,1.0003135,0.621621,1.932164,0.76555775,0.164368,1.32244,-0.0718375,-0.625164,0.707026,0.97542175,0.36099,1.929257,0.48581399999999997,-0.347861,1.584712,-0.37145675,-0.788669,0.254656,-0.12981325,-0.522132,0.229186,-0.90765425,-1.37001,-0.426315,-0.6901047499999999,-1.132601,-0.249338,-0.51926125,-1.05299,0.187062,-0.71407525,-1.202175,-0.143271,-0.13657475000000002,-0.543123,0.186432,-0.13923025,-0.461207,0.276769,0.31555625,-0.054632,0.784669,0.3002155,-0.426756,0.859858,0.17423,-0.533991,0.688421
2001-06-01,2001,6,Denver,CO,Cwt,Truck-Rail,3.29,3.41,Terminal Elevators,3.35,3.35,0.1200000000000001,3.45,-0.1,-0.0299,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-06-01,2001,6,Southeast Colorado,CO,Bushel,Truck,1.77,2.13,Country Elevators,1.95,3.6111111111111107,0.3599999999999999,1.9249999999999998,0.025,0.0128,1,7.519839999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19873925,-0.913579,0.714906,0.55128075,0.128236,1.185022,-0.50657675,-0.899798,0.12174,1.0859595,0.449438,1.921091,0.90874275,0.109146,1.68531,0.28879025,-0.612059,0.679737,0.5890485,0.024363,1.214983,0.020634,-0.681622,0.873203,0.87297,0.279244,1.599185,0.68735,-0.132711,1.519385,0.568432,-0.609054,1.184402,0.76555775,0.164368,1.32244,-0.0718375,-0.625164,0.707026,0.97542175,0.36099,1.929257,0.48581399999999997,-0.347861,1.584712,-0.09033349999999998,-1.083661,0.506626,-0.12981325,-0.522132,0.229186,-0.90765425,-1.37001,-0.426315,-0.6901047499999999,-1.132601,-0.249338,-0.51926125,-1.05299,0.187062,-0.11987774999999999,-0.839735,0.530479,-0.13657475000000002,-0.543123,0.186432,-0.13923025,-0.461207,0.276769,0.31555625,-0.054632,0.784669,0.3002155,-0.426756,0.859858
2001-07-01,2001,7,Denver,CO,Bushel,Truck-Rail,1.94,2.18,Terminal Elevators,2.06,3.8148148148148144,0.2400000000000002,3.35,-1.29,-0.6262,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-01,2001,7,Southeast Colorado,CO,Bushel,Truck,1.93,2.25,Country Elevators,2.09,3.87037037037037,0.32000000000000006,1.95,0.14,0.067,1,7.447874,0,0,0,0,0,0,0.9569884465626929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071964,0,0,0,0,0,1,0.675345,-0.017345,1.170733,0.19873925,-0.913579,0.714906,0.55128075,0.128236,1.185022,-0.50657675,-0.899798,0.12174,1.0859595,0.449438,1.921091,0.18474425,-0.719409,0.642298,0.28879025,-0.612059,0.679737,0.5890485,0.024363,1.214983,0.020634,-0.681622,0.873203,0.87297,0.279244,1.599185,0.28722825,-0.576935,0.765585,0.568432,-0.609054,1.184402,0.76555775,0.164368,1.32244,-0.0718375,-0.625164,0.707026,0.97542175,0.36099,1.929257,-0.08401249999999999,-0.911967,0.622309,-0.09033349999999998,-1.083661,0.506626,-0.12981325,-0.522132,0.229186,-0.90765425,-1.37001,-0.426315,-0.6901047499999999,-1.132601,-0.249338,-0.26472875,-0.961257,0.750236,-0.11987774999999999,-0.839735,0.530479,-0.13657475000000002,-0.543123,0.186432,-0.13923025,-0.461207,0.276769,0.31555625,-0.054632,0.784669
2001-08-01,2001,8,Denver,CO,Bushel,Truck-Rail,2.08,2.19,Terminal Elevators,2.135,3.953703703703703,0.10999999999999988,2.06,0.075,0.0351,1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-08-01,2001,8,Southeast Colorado,CO,Bushel,Truck,1.96,2.28,Country Elevators,2.12,3.9259259259259265,0.31999999999999984,2.09,0.03,0.0142,1,7.519839999999999,0.071964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.44490775,-0.852449,0.359545,0.675345,-0.017345,1.170733,0.19873925,-0.913579,0.714906,0.55128075,0.128236,1.185022,-0.50657675,-0.899798,0.12174,0.248752,-0.263175,0.660669,0.18474425,-0.719409,0.642298,0.28879025,-0.612059,0.679737,0.5890485,0.024363,1.214983,0.020634,-0.681622,0.873203,-0.06956324999999998,-0.640307,0.43391,0.28722825,-0.576935,0.765585,0.568432,-0.609054,1.184402,0.76555775,0.164368,1.32244,-0.0718375,-0.625164,0.707026,0.12065199999999998,-0.75139,1.168016,-0.08401249999999999,-0.911967,0.622309,-0.09033349999999998,-1.083661,0.506626,-0.12981325,-0.522132,0.229186,-0.90765425,-1.37001,-0.426315,-0.68570625,-1.516876,0.530935,-0.26472875,-0.961257,0.750236,-0.11987774999999999,-0.839735,0.530479,-0.13657475000000002,-0.543123,0.186432,-0.13923025,-0.461207,0.276769
2001-09-01,2001,9,Denver,CO,Bushel,Truck-Rail,2.08,2.16,Terminal Elevators,2.12,3.9259259259259265,0.08000000000000007,2.135,-0.015,-0.0071,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-09-01,2001,9,Southeast Colorado,CO,Bushel,Truck,1.91,2.28,Country Elevators,2.0949999999999998,3.8796296296296293,0.3699999999999999,2.12,-0.025,-0.0119,-1,5.0174775,0,0,0,0,0,0,33.2768383369859,0,0.071964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502365,0,0,0,0,0,1,-0.5284765,-1.406088,0.157882,-0.44490775,-0.852449,0.359545,0.675345,-0.017345,1.170733,0.19873925,-0.913579,0.714906,0.55128075,0.128236,1.185022,-0.5743665,-1.02433,-0.092353,0.248752,-0.263175,0.660669,0.18474425,-0.719409,0.642298,0.28879025,-0.612059,0.679737,0.5890485,0.024363,1.214983,-0.29626725,-0.637737,-0.00355,-0.06956324999999998,-0.640307,0.43391,0.28722825,-0.576935,0.765585,0.568432,-0.609054,1.184402,0.76555775,0.164368,1.32244,0.19882550000000002,-0.320416,1.132603,0.12065199999999998,-0.75139,1.168016,-0.08401249999999999,-0.911967,0.622309,-0.09033349999999998,-1.083661,0.506626,-0.12981325,-0.522132,0.229186,-0.79123675,-1.565835,0.153924,-0.68570625,-1.516876,0.530935,-0.26472875,-0.961257,0.750236,-0.11987774999999999,-0.839735,0.530479,-0.13657475000000002,-0.543123,0.186432
2001-10-01,2001,10,Denver,CO,Bushel,Truck-Rail,2.03,2.08,Terminal Elevators,2.0549999999999997,3.805555555555555,0.050000000000000266,2.12,-0.065,-0.0316,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-10-01,2001,10,Southeast Colorado,CO,Bushel,Truck,1.84,2.19,Country Elevators,2.015,3.7314814814814814,0.34999999999999987,2.0949999999999998,-0.08,-0.0397,-1,5.17227,2.502365,0,0,0,0,0,31.21845677567608,0,0,0,0,0,0,0,0.071964,0,0,0,0,0,0,0,0,0,0,0,1.997198,0.35037999999999997,0,0,0,0,1,-1.178886,-2.004791,-0.713281,-0.5284765,-1.406088,0.157882,-0.44490775,-0.852449,0.359545,0.675345,-0.017345,1.170733,0.19873925,-0.913579,0.714906,-0.76287875,-1.586981,-0.287252,-0.5743665,-1.02433,-0.092353,0.248752,-0.263175,0.660669,0.18474425,-0.719409,0.642298,0.28879025,-0.612059,0.679737,-0.187133,-0.517033,0.184869,-0.29626725,-0.637737,-0.00355,-0.06956324999999998,-0.640307,0.43391,0.28722825,-0.576935,0.765585,0.568432,-0.609054,1.184402,-0.26377300000000004,-0.792647,0.290935,0.19882550000000002,-0.320416,1.132603,0.12065199999999998,-0.75139,1.168016,-0.08401249999999999,-0.911967,0.622309,-0.09033349999999998,-1.083661,0.506626,-0.98736875,-1.642292,-0.347852,-0.79123675,-1.565835,0.153924,-0.68570625,-1.516876,0.530935,-0.26472875,-0.961257,0.750236,-0.11987774999999999,-0.839735,0.530479
2001-11-01,2001,11,Denver,CO,Bushel,Truck-Rail,2.02,2.12,Terminal Elevators,2.0700000000000003,3.833333333333334,0.10000000000000009,2.0549999999999997,0.015,0.0072,1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-11-01,2001,11,Southeast Colorado,CO,Bushel,Truck,1.83,2.2,Country Elevators,2.015,3.7314814814814814,0.3700000000000001,2.015,0,0,0,1.48211,1.997198,0.35037999999999997,0,0,0,0,80.29070432349626,0,2.502365,0,0,0,0,0,0,0,0,0,0,0,0.071964,0,0,0,0,0,3.5786425,2.45909,0,0,0,0,1,-1.09921025,-1.453132,-0.623244,-1.178886,-2.004791,-0.713281,-0.5284765,-1.406088,0.157882,-0.44490775,-0.852449,0.359545,0.675345,-0.017345,1.170733,-1.2200324999999999,-1.835799,-0.889351,-0.76287875,-1.586981,-0.287252,-0.5743665,-1.02433,-0.092353,0.248752,-0.263175,0.660669,0.18474425,-0.719409,0.642298,-0.841384,-1.227311,-0.323684,-0.187133,-0.517033,0.184869,-0.29626725,-0.637737,-0.00355,-0.06956324999999998,-0.640307,0.43391,0.28722825,-0.576935,0.765585,-0.31624875,-0.825957,0.226348,-0.26377300000000004,-0.792647,0.290935,0.19882550000000002,-0.320416,1.132603,0.12065199999999998,-0.75139,1.168016,-0.08401249999999999,-0.911967,0.622309,-0.8871425,-1.481884,-0.257117,-0.98736875,-1.642292,-0.347852,-0.79123675,-1.565835,0.153924,-0.68570625,-1.516876,0.530935,-0.26472875,-0.961257,0.750236
2001-12-01,2001,12,Denver,CO,Bushel,Truck-Rail,2.11,2.14,Terminal Elevators,2.125,3.935185185185185,0.03000000000000025,2.0700000000000003,0.055,0.0259,1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
