id,year,week,location,precip_avg,precip_min,precip_max,precip_avg_lag1,precip_min_lag1,precip_max_lag1,precip_avg_lag2,precip_min_lag2,precip_max_lag2,precip_avg_lag3,precip_min_lag3,precip_max_lag3,precip_avg_lag4,precip_min_lag4,precip_max_lag4,precip_avg_lag5,precip_min_lag5,precip_max_lag5,precip_avg_lag6,precip_min_lag6,precip_max_lag6,precip_avg_lag7,precip_min_lag7,precip_max_lag7,precip_avg_lag8,precip_min_lag8,precip_max_lag8
1062,1999,24,SE,8.382666666666667,0,19.814,1.1006666666666667,0,3.302,0.762,0,2.286,4.233333333333333,0,6.858,0.9313333333333333,0,2.54,1.016,0,2.54,46.14266666666667,0,76.958,22.269333333333332,0,34.8,7.957333333333334,0,17.014
660,1999,24,SLV,6.606,0,13.212,0,0,0,0,0,0,0.127,0,0.254,0,0,0,3.048,3.048,3.048,0,0,0,10.029,9.902000000000001,10.156,0,0,0
24,1999,24,SW,7.026666666666666,2.032,14.73,7.8726666666666665,5.588,10.92,2.032,0.508,4.8260000000000005,8.466666666666667,4.064,16.51,0,0,0,0,0,0,29.044,23.622,38.870000000000005,14.984666666666666,10.918,18.546,14.308666666666667,10.922,20.83
22,1999,25,EC,14.35,0,28.7,2.286,0,4.572,24.765,0,49.53,8.254,0,16.508,4.19,0,8.38,3.302,0,6.604,3.685,0,7.37,15.366999999999999,0,30.733999999999998,9.396,0,18.792
810,1999,25,NE,3.3455,0,5.842,10.7995,0,22.102,10.735000000000001,0,26.67,11.7345,0,39.112,2.766,0,7,11.1445,0,24,3.274,0,7,39.57,0,64.02,31.4705,0,55.118
25,1999,25,NWMA,0.889,0,1.778,3.302,0,6.604,1.016,0,2.032,0.254,0,0.508,2.286,0,4.572,0.381,0,0.762,0.635,0,1.27,5.334,0,10.668,9.652,0,19.304
1063,1999,25,SE,3.3026666666666666,0,8.384,8.382666666666667,0,19.814,1.1006666666666667,0,3.302,0.762,0,2.286,4.233333333333333,0,6.858,0.9313333333333333,0,2.54,1.016,0,2.54,46.14266666666667,0,76.958,22.269333333333332,0,34.8
661,1999,25,SLV,3.81,0,7.62,6.606,0,13.212,0,0,0,0,0,0,0.127,0,0.254,0,0,0,3.048,3.048,3.048,0,0,0,10.029,9.902000000000001,10.156
25,1999,25,SW,3.470666666666667,0,9.65,7.026666666666666,2.032,14.73,7.8726666666666665,5.588,10.92,2.032,0.508,4.8260000000000005,8.466666666666667,4.064,16.51,0,0,0,0,0,0,29.044,23.622,38.870000000000005,14.984666666666666,10.918,18.546
23,1999,26,EC,22.735,0,45.47,14.35,0,28.7,2.286,0,4.572,24.765,0,49.53,8.254,0,16.508,4.19,0,8.38,3.302,0,6.604,3.685,0,7.37,15.366999999999999,0,30.733999999999998
811,1999,26,NE,7.925,0,19,3.3455,0,5.842,10.7995,0,22.102,10.735000000000001,0,26.67,11.7345,0,39.112,2.766,0,7,11.1445,0,24,3.274,0,7,39.57,0,64.02
26,1999,26,NWMA,0,0,0,0.889,0,1.778,3.302,0,6.604,1.016,0,2.032,0.254,0,0.508,2.286,0,4.572,0.381,0,0.762,0.635,0,1.27,5.334,0,10.668
1064,1999,26,SE,0.16933333333333334,0,0.508,3.3026666666666666,0,8.384,8.382666666666667,0,19.814,1.1006666666666667,0,3.302,0.762,0,2.286,4.233333333333333,0,6.858,0.9313333333333333,0,2.54,1.016,0,2.54,46.14266666666667,0,76.958
662,1999,26,SLV,0,0,0,3.81,0,7.62,6.606,0,13.212,0,0,0,0,0,0,0.127,0,0.254,0,0,0,3.048,3.048,3.048,0,0,0
26,1999,26,SW,0.33866666666666667,0.254,0.508,3.470666666666667,0,9.65,7.026666666666666,2.032,14.73,7.8726666666666665,5.588,10.92,2.032,0.508,4.8260000000000005,8.466666666666667,4.064,16.51,0,0,0,0,0,0,29.044,23.622,38.870000000000005
24,1999,27,EC,0,0,0,22.735,0,45.47,14.35,0,28.7,2.286,0,4.572,24.765,0,49.53,8.254,0,16.508,4.19,0,8.38,3.302,0,6.604,3.685,0,7.37
812,1999,27,NE,2.75,0,11,7.925,0,19,3.3455,0,5.842,10.7995,0,22.102,10.735000000000001,0,26.67,11.7345,0,39.112,2.766,0,7,11.1445,0,24,3.274,0,7
27,1999,27,NWMA,10.92,0,21.84,0,0,0,0.889,0,1.778,3.302,0,6.604,1.016,0,2.032,0.254,0,0.508,2.286,0,4.572,0.381,0,0.762,0.635,0,1.27
1065,1999,27,SE,3.388,0,7.37,0.16933333333333334,0,0.508,3.3026666666666666,0,8.384,8.382666666666667,0,19.814,1.1006666666666667,0,3.302,0.762,0,2.286,4.233333333333333,0,6.858,0.9313333333333333,0,2.54,1.016,0,2.54
663,1999,27,SLV,0.889,0,1.778,0,0,0,3.81,0,7.62,6.606,0,13.212,0,0,0,0,0,0,0.127,0,0.254,0,0,0,3.048,3.048,3.048
27,1999,27,SW,6.0120000000000005,0.508,12.702,0.33866666666666667,0.254,0.508,3.470666666666667,0,9.65,7.026666666666666,2.032,14.73,7.8726666666666665,5.588,10.92,2.032,0.508,4.8260000000000005,8.466666666666667,4.064,16.51,0,0,0,0,0,0
25,1999,28,EC,0,0,0,0,0,0,22.735,0,45.47,14.35,0,28.7,2.286,0,4.572,24.765,0,49.53,8.254,0,16.508,4.19,0,8.38,3.302,0,6.604
813,1999,28,NE,3.282,0,8.128,2.75,0,11,7.925,0,19,3.3455,0,5.842,10.7995,0,22.102,10.735000000000001,0,26.67,11.7345,0,39.112,2.766,0,7,11.1445,0,24
28,1999,28,NWMA,14.099,0,28.198,10.92,0,21.84,0,0,0,0.889,0,1.778,3.302,0,6.604,1.016,0,2.032,0.254,0,0.508,2.286,0,4.572,0.381,0,0.762
1066,1999,28,SE,0.33866666666666667,0,1.016,3.388,0,7.37,0.16933333333333334,0,0.508,3.3026666666666666,0,8.384,8.382666666666667,0,19.814,1.1006666666666667,0,3.302,0.762,0,2.286,4.233333333333333,0,6.858,0.9313333333333333,0,2.54
664,1999,28,SLV,0.508,0,1.016,0.889,0,1.778,0,0,0,3.81,0,7.62,6.606,0,13.212,0,0,0,0,0,0,0.127,0,0.254,0,0,0
28,1999,28,SW,11.940666666666667,9.652000000000001,13.466000000000001,6.0120000000000005,0.508,12.702,0.33866666666666667,0.254,0.508,3.470666666666667,0,9.65,7.026666666666666,2.032,14.73,7.8726666666666665,5.588,10.92,2.032,0.508,4.8260000000000005,8.466666666666667,4.064,16.51,0,0,0
26,1999,29,EC,0.762,0,1.524,0,0,0,0,0,0,22.735,0,45.47,14.35,0,28.7,2.286,0,4.572,24.765,0,49.53,8.254,0,16.508,4.19,0,8.38
814,1999,29,NE,9.0445,0,18.288,3.282,0,8.128,2.75,0,11,7.925,0,19,3.3455,0,5.842,10.7995,0,22.102,10.735000000000001,0,26.67,11.7345,0,39.112,2.766,0,7
29,1999,29,NWMA,0,0,0,14.099,0,28.198,10.92,0,21.84,0,0,0,0.889,0,1.778,3.302,0,6.604,1.016,0,2.032,0.254,0,0.508,2.286,0,4.572
1067,1999,29,SE,20.488666666666667,0,57.91,0.33866666666666667,0,1.016,3.388,0,7.37,0.16933333333333334,0,0.508,3.3026666666666666,0,8.384,8.382666666666667,0,19.814,1.1006666666666667,0,3.302,0.762,0,2.286,4.233333333333333,0,6.858
665,1999,29,SLV,6.35,0,12.7,0.508,0,1.016,0.889,0,1.778,0,0,0,3.81,0,7.62,6.606,0,13.212,0,0,0,0,0,0,0.127,0,0.254
29,1999,29,SW,6.096666666666667,1.524,14.988,11.940666666666667,9.652000000000001,13.466000000000001,6.0120000000000005,0.508,12.702,0.33866666666666667,0.254,0.508,3.470666666666667,0,9.65,7.026666666666666,2.032,14.73,7.8726666666666665,5.588,10.92,2.032,0.508,4.8260000000000005,8.466666666666667,4.064,16.51
27,1999,30,EC,5.335,0,10.67,0.762,0,1.524,0,0,0,0,0,0,22.735,0,45.47,14.35,0,28.7,2.286,0,4.572,24.765,0,49.53,8.254,0,16.508
815,1999,30,NE,4.8895,0,16.764,9.0445,0,18.288,3.282,0,8.128,2.75,0,11,7.925,0,19,3.3455,0,5.842,10.7995,0,22.102,10.735000000000001,0,26.67,11.7345,0,39.112
30,1999,30,NWMA,0.254,0,0.508,0,0,0,14.099,0,28.198,10.92,0,21.84,0,0,0,0.889,0,1.778,3.302,0,6.604,1.016,0,2.032,0.254,0,0.508
1068,1999,30,SE,0.6773333333333333,0,2.032,20.488666666666667,0,57.91,0.33866666666666667,0,1.016,3.388,0,7.37,0.16933333333333334,0,0.508,3.3026666666666666,0,8.384,8.382666666666667,0,19.814,1.1006666666666667,0,3.302,0.762,0,2.286
666,1999,30,SLV,9.524000000000001,0,19.048000000000002,6.35,0,12.7,0.508,0,1.016,0.889,0,1.778,0,0,0,3.81,0,7.62,6.606,0,13.212,0,0,0,0,0,0
30,1999,30,SW,12.022666666666666,8.382,14.478,6.096666666666667,1.524,14.988,11.940666666666667,9.652000000000001,13.466000000000001,6.0120000000000005,0.508,12.702,0.33866666666666667,0.254,0.508,3.470666666666667,0,9.65,7.026666666666666,2.032,14.73,7.8726666666666665,5.588,10.92,2.032,0.508,4.8260000000000005
28,1999,31,EC,23.112000000000002,0,46.224000000000004,5.335,0,10.67,0.762,0,1.524,0,0,0,0,0,0,22.735,0,45.47,14.35,0,28.7,2.286,0,4.572,24.765,0,49.53
816,1999,31,NE,25.991,0,50.298,4.8895,0,16.764,9.0445,0,18.288,3.282,0,8.128,2.75,0,11,7.925,0,19,3.3455,0,5.842,10.7995,0,22.102,10.735000000000001,0,26.67
31,1999,31,NWMA,3.175,0,6.35,0.254,0,0.508,0,0,0,14.099,0,28.198,10.92,0,21.84,0,0,0,0.889,0,1.778,3.302,0,6.604,1.016,0,2.032
1069,1999,31,SE,14.138666666666667,0,40.892,0.6773333333333333,0,2.032,20.488666666666667,0,57.91,0.33866666666666667,0,1.016,3.388,0,7.37,0.16933333333333334,0,0.508,3.3026666666666666,0,8.384,8.382666666666667,0,19.814,1.1006666666666667,0,3.302
667,1999,31,SLV,18.67,0,37.34,9.524000000000001,0,19.048000000000002,6.35,0,12.7,0.508,0,1.016,0.889,0,1.778,0,0,0,3.81,0,7.62,6.606,0,13.212,0,0,0
31,1999,31,SW,13.206000000000001,11.684000000000001,15.746,12.022666666666666,8.382,14.478,6.096666666666667,1.524,14.988,11.940666666666667,9.652000000000001,13.466000000000001,6.0120000000000005,0.508,12.702,0.33866666666666667,0.254,0.508,3.470666666666667,0,9.65,7.026666666666666,2.032,14.73,7.8726666666666665,5.588,10.92
29,1999,32,EC,0.254,0,0.508,23.112000000000002,0,46.224000000000004,5.335,0,10.67,0.762,0,1.524,0,0,0,0,0,0,22.735,0,45.47,14.35,0,28.7,2.286,0,4.572
817,1999,32,NE,3.167,0,9.144,25.991,0,50.298,4.8895,0,16.764,9.0445,0,18.288,3.282,0,8.128,2.75,0,11,7.925,0,19,3.3455,0,5.842,10.7995,0,22.102
32,1999,32,NWMA,5.589,0,11.178,3.175,0,6.35,0.254,0,0.508,0,0,0,14.099,0,28.198,10.92,0,21.84,0,0,0,0.889,0,1.778,3.302,0,6.604
1070,1999,32,SE,1.1853333333333333,0,3.048,14.138666666666667,0,40.892,0.6773333333333333,0,2.032,20.488666666666667,0,57.91,0.33866666666666667,0,1.016,3.388,0,7.37,0.16933333333333334,0,0.508,3.3026666666666666,0,8.384,8.382666666666667,0,19.814
668,1999,32,SLV,2.4130000000000003,0,4.8260000000000005,18.67,0,37.34,9.524000000000001,0,19.048000000000002,6.35,0,12.7,0.508,0,1.016,0.889,0,1.778,0,0,0,3.81,0,7.62,6.606,0,13.212
32,1999,32,SW,12.532666666666666,7.112,16.766,13.206000000000001,11.684000000000001,15.746,12.022666666666666,8.382,14.478,6.096666666666667,1.524,14.988,11.940666666666667,9.652000000000001,13.466000000000001,6.0120000000000005,0.508,12.702,0.33866666666666667,0.254,0.508,3.470666666666667,0,9.65,7.026666666666666,2.032,14.73
30,1999,33,EC,1.143,0,2.286,0.254,0,0.508,23.112000000000002,0,46.224000000000004,5.335,0,10.67,0.762,0,1.524,0,0,0,0,0,0,22.735,0,45.47,14.35,0,28.7
818,1999,33,NE,0.5675,0,1.016,3.167,0,9.144,25.991,0,50.298,4.8895,0,16.764,9.0445,0,18.288,3.282,0,8.128,2.75,0,11,7.925,0,19,3.3455,0,5.842
33,1999,33,NWMA,0,0,0,5.589,0,11.178,3.175,0,6.35,0.254,0,0.508,0,0,0,14.099,0,28.198,10.92,0,21.84,0,0,0,0.889,0,1.778
1071,1999,33,SE,0.6773333333333333,0,2.032,1.1853333333333333,0,3.048,14.138666666666667,0,40.892,0.6773333333333333,0,2.032,20.488666666666667,0,57.91,0.33866666666666667,0,1.016,3.388,0,7.37,0.16933333333333334,0,0.508,3.3026666666666666,0,8.384
669,1999,33,SLV,4.572,0,9.144,2.4130000000000003,0,4.8260000000000005,18.67,0,37.34,9.524000000000001,0,19.048000000000002,6.35,0,12.7,0.508,0,1.016,0.889,0,1.778,0,0,0,3.81,0,7.62
33,1999,33,SW,6.604,4.572,8.636,12.532666666666666,7.112,16.766,13.206000000000001,11.684000000000001,15.746,12.022666666666666,8.382,14.478,6.096666666666667,1.524,14.988,11.940666666666667,9.652000000000001,13.466000000000001,6.0120000000000005,0.508,12.702,0.33866666666666667,0.254,0.508,3.470666666666667,0,9.65
31,1999,34,EC,1.016,0,2.032,1.143,0,2.286,0.254,0,0.508,23.112000000000002,0,46.224000000000004,5.335,0,10.67,0.762,0,1.524,0,0,0,0,0,0,22.735,0,45.47
819,1999,34,NE,3.4525,0,10,0.5675,0,1.016,3.167,0,9.144,25.991,0,50.298,4.8895,0,16.764,9.0445,0,18.288,3.282,0,8.128,2.75,0,11,7.925,0,19
34,1999,34,NWMA,1.143,0,2.286,0,0,0,5.589,0,11.178,3.175,0,6.35,0.254,0,0.508,0,0,0,14.099,0,28.198,10.92,0,21.84,0,0,0
1072,1999,34,SE,7.958,0,18.794,0.6773333333333333,0,2.032,1.1853333333333333,0,3.048,14.138666666666667,0,40.892,0.6773333333333333,0,2.032,20.488666666666667,0,57.91,0.33866666666666667,0,1.016,3.388,0,7.37,0.16933333333333334,0,0.508
670,1999,34,SLV,0.762,0,1.524,4.572,0,9.144,2.4130000000000003,0,4.8260000000000005,18.67,0,37.34,9.524000000000001,0,19.048000000000002,6.35,0,12.7,0.508,0,1.016,0.889,0,1.778,0,0,0
34,1999,34,SW,8.3,0,14.228,6.604,4.572,8.636,12.532666666666666,7.112,16.766,13.206000000000001,11.684000000000001,15.746,12.022666666666666,8.382,14.478,6.096666666666667,1.524,14.988,11.940666666666667,9.652000000000001,13.466000000000001,6.0120000000000005,0.508,12.702,0.33866666666666667,0.254,0.508
32,1999,35,EC,16.127,0,32.254,1.016,0,2.032,1.143,0,2.286,0.254,0,0.508,23.112000000000002,0,46.224000000000004,5.335,0,10.67,0.762,0,1.524,0,0,0,0,0,0
820,1999,35,NE,24.7045,0,50.294,3.4525,0,10,0.5675,0,1.016,3.167,0,9.144,25.991,0,50.298,4.8895,0,16.764,9.0445,0,18.288,3.282,0,8.128,2.75,0,11
35,1999,35,NWMA,2.667,0,5.334,1.143,0,2.286,0,0,0,5.589,0,11.178,3.175,0,6.35,0.254,0,0.508,0,0,0,14.099,0,28.198,10.92,0,21.84
1073,1999,35,SE,5.504666666666667,0,16.26,7.958,0,18.794,0.6773333333333333,0,2.032,1.1853333333333333,0,3.048,14.138666666666667,0,40.892,0.6773333333333333,0,2.032,20.488666666666667,0,57.91,0.33866666666666667,0,1.016,3.388,0,7.37
671,1999,35,SLV,3.81,0,7.62,0.762,0,1.524,4.572,0,9.144,2.4130000000000003,0,4.8260000000000005,18.67,0,37.34,9.524000000000001,0,19.048000000000002,6.35,0,12.7,0.508,0,1.016,0.889,0,1.778
35,1999,35,SW,20.236,14.482,26.413999999999998,8.3,0,14.228,6.604,4.572,8.636,12.532666666666666,7.112,16.766,13.206000000000001,11.684000000000001,15.746,12.022666666666666,8.382,14.478,6.096666666666667,1.524,14.988,11.940666666666667,9.652000000000001,13.466000000000001,6.0120000000000005,0.508,12.702
33,1999,36,EC,0,0,0,16.127,0,32.254,1.016,0,2.032,1.143,0,2.286,0.254,0,0.508,23.112000000000002,0,46.224000000000004,5.335,0,10.67,0.762,0,1.524,0,0,0
821,1999,36,NE,0.762,0,1.778,24.7045,0,50.294,3.4525,0,10,0.5675,0,1.016,3.167,0,9.144,25.991,0,50.298,4.8895,0,16.764,9.0445,0,18.288,3.282,0,8.128
36,1999,36,NWMA,0.635,0,1.27,2.667,0,5.334,1.143,0,2.286,0,0,0,5.589,0,11.178,3.175,0,6.35,0.254,0,0.508,0,0,0,14.099,0,28.198
1074,1999,36,SE,2.7933333333333334,0,8.38,5.504666666666667,0,16.26,7.958,0,18.794,0.6773333333333333,0,2.032,1.1853333333333333,0,3.048,14.138666666666667,0,40.892,0.6773333333333333,0,2.032,20.488666666666667,0,57.91,0.33866666666666667,0,1.016
672,1999,36,SLV,0.254,0,0.508,3.81,0,7.62,0.762,0,1.524,4.572,0,9.144,2.4130000000000003,0,4.8260000000000005,18.67,0,37.34,9.524000000000001,0,19.048000000000002,6.35,0,12.7,0.508,0,1.016
36,1999,36,SW,0.08466666666666667,0,0.254,20.236,14.482,26.413999999999998,8.3,0,14.228,6.604,4.572,8.636,12.532666666666666,7.112,16.766,13.206000000000001,11.684000000000001,15.746,12.022666666666666,8.382,14.478,6.096666666666667,1.524,14.988,11.940666666666667,9.652000000000001,13.466000000000001
34,1999,37,EC,0.127,0,0.254,0,0,0,16.127,0,32.254,1.016,0,2.032,1.143,0,2.286,0.254,0,0.508,23.112000000000002,0,46.224000000000004,5.335,0,10.67,0.762,0,1.524
822,1999,37,NE,0.254,0,1.016,0.762,0,1.778,24.7045,0,50.294,3.4525,0,10,0.5675,0,1.016,3.167,0,9.144,25.991,0,50.298,4.8895,0,16.764,9.0445,0,18.288
37,1999,37,NWMA,1.016,0,2.032,0.635,0,1.27,2.667,0,5.334,1.143,0,2.286,0,0,0,5.589,0,11.178,3.175,0,6.35,0.254,0,0.508,0,0,0
1075,1999,37,SE,1.4393333333333331,0,4.318,2.7933333333333334,0,8.38,5.504666666666667,0,16.26,7.958,0,18.794,0.6773333333333333,0,2.032,1.1853333333333333,0,3.048,14.138666666666667,0,40.892,0.6773333333333333,0,2.032,20.488666666666667,0,57.91
673,1999,37,SLV,6.096,0,12.192,0.254,0,0.508,3.81,0,7.62,0.762,0,1.524,4.572,0,9.144,2.4130000000000003,0,4.8260000000000005,18.67,0,37.34,9.524000000000001,0,19.048000000000002,6.35,0,12.7
37,1999,37,SW,3.81,1.016,7.8740000000000006,0.08466666666666667,0,0.254,20.236,14.482,26.413999999999998,8.3,0,14.228,6.604,4.572,8.636,12.532666666666666,7.112,16.766,13.206000000000001,11.684000000000001,15.746,12.022666666666666,8.382,14.478,6.096666666666667,1.524,14.988
35,1999,38,EC,0.889,0,1.778,0.127,0,0.254,0,0,0,16.127,0,32.254,1.016,0,2.032,1.143,0,2.286,0.254,0,0.508,23.112000000000002,0,46.224000000000004,5.335,0,10.67
823,1999,38,NE,3.4924999999999997,0,7.619999999999999,0.254,0,1.016,0.762,0,1.778,24.7045,0,50.294,3.4525,0,10,0.5675,0,1.016,3.167,0,9.144,25.991,0,50.298,4.8895,0,16.764
38,1999,38,NWMA,3.175,0,6.35,1.016,0,2.032,0.635,0,1.27,2.667,0,5.334,1.143,0,2.286,0,0,0,5.589,0,11.178,3.175,0,6.35,0.254,0,0.508
1076,1999,38,SE,0.08466666666666667,0,0.254,1.4393333333333331,0,4.318,2.7933333333333334,0,8.38,5.504666666666667,0,16.26,7.958,0,18.794,0.6773333333333333,0,2.032,1.1853333333333333,0,3.048,14.138666666666667,0,40.892,0.6773333333333333,0,2.032
674,1999,38,SLV,1.27,0,2.54,6.096,0,12.192,0.254,0,0.508,3.81,0,7.62,0.762,0,1.524,4.572,0,9.144,2.4130000000000003,0,4.8260000000000005,18.67,0,37.34,9.524000000000001,0,19.048000000000002
38,1999,38,SW,5.08,4.318,5.588,3.81,1.016,7.8740000000000006,0.08466666666666667,0,0.254,20.236,14.482,26.413999999999998,8.3,0,14.228,6.604,4.572,8.636,12.532666666666666,7.112,16.766,13.206000000000001,11.684000000000001,15.746,12.022666666666666,8.382,14.478
36,1999,39,EC,11.43,0,22.86,0.889,0,1.778,0.127,0,0.254,0,0,0,16.127,0,32.254,1.016,0,2.032,1.143,0,2.286,0.254,0,0.508,23.112000000000002,0,46.224000000000004
824,1999,39,NE,14.922500000000001,0,33.778000000000006,3.4924999999999997,0,7.619999999999999,0.254,0,1.016,0.762,0,1.778,24.7045,0,50.294,3.4525,0,10,0.5675,0,1.016,3.167,0,9.144,25.991,0,50.298
39,1999,39,NWMA,1.905,0,3.81,3.175,0,6.35,1.016,0,2.032,0.635,0,1.27,2.667,0,5.334,1.143,0,2.286,0,0,0,5.589,0,11.178,3.175,0,6.35
1077,1999,39,SE,1.6933333333333331,0,4.826,0.08466666666666667,0,0.254,1.4393333333333331,0,4.318,2.7933333333333334,0,8.38,5.504666666666667,0,16.26,7.958,0,18.794,0.6773333333333333,0,2.032,1.1853333333333333,0,3.048,14.138666666666667,0,40.892
675,1999,39,SLV,0,0,0,1.27,0,2.54,6.096,0,12.192,0.254,0,0.508,3.81,0,7.62,0.762,0,1.524,4.572,0,9.144,2.4130000000000003,0,4.8260000000000005,18.67,0,37.34
39,1999,39,SW,0,0,0,5.08,4.318,5.588,3.81,1.016,7.8740000000000006,0.08466666666666667,0,0.254,20.236,14.482,26.413999999999998,8.3,0,14.228,6.604,4.572,8.636,12.532666666666666,7.112,16.766,13.206000000000001,11.684000000000001,15.746
37,1999,40,EC,0.508,0,1.016,11.43,0,22.86,0.889,0,1.778,0.127,0,0.254,0,0,0,16.127,0,32.254,1.016,0,2.032,1.143,0,2.286,0.254,0,0.508
825,1999,40,NE,1.397,0,5.08,14.922500000000001,0,33.778000000000006,3.4924999999999997,0,7.619999999999999,0.254,0,1.016,0.762,0,1.778,24.7045,0,50.294,3.4525,0,10,0.5675,0,1.016,3.167,0,9.144
40,1999,40,NWMA,1.651,0,3.302,1.905,0,3.81,3.175,0,6.35,1.016,0,2.032,0.635,0,1.27,2.667,0,5.334,1.143,0,2.286,0,0,0,5.589,0,11.178
1078,1999,40,SE,0.5926666666666667,0,1.524,1.6933333333333331,0,4.826,0.08466666666666667,0,0.254,1.4393333333333331,0,4.318,2.7933333333333334,0,8.38,5.504666666666667,0,16.26,7.958,0,18.794,0.6773333333333333,0,2.032,1.1853333333333333,0,3.048
676,1999,40,SLV,0.254,0,0.508,0,0,0,1.27,0,2.54,6.096,0,12.192,0.254,0,0.508,3.81,0,7.62,0.762,0,1.524,4.572,0,9.144,2.4130000000000003,0,4.8260000000000005
40,1999,40,SW,0.08466666666666667,0,0.254,0,0,0,5.08,4.318,5.588,3.81,1.016,7.8740000000000006,0.08466666666666667,0,0.254,20.236,14.482,26.413999999999998,8.3,0,14.228,6.604,4.572,8.636,12.532666666666666,7.112,16.766
38,1999,41,EC,0,0,0,0.508,0,1.016,11.43,0,22.86,0.889,0,1.778,0.127,0,0.254,0,0,0,16.127,0,32.254,1.016,0,2.032,1.143,0,2.286
826,1999,41,NE,0,0,0,1.397,0,5.08,14.922500000000001,0,33.778000000000006,3.4924999999999997,0,7.619999999999999,0.254,0,1.016,0.762,0,1.778,24.7045,0,50.294,3.4525,0,10,0.5675,0,1.016
41,1999,41,NWMA,0.127,0,0.254,1.651,0,3.302,1.905,0,3.81,3.175,0,6.35,1.016,0,2.032,0.635,0,1.27,2.667,0,5.334,1.143,0,2.286,0,0,0
1079,1999,41,SE,0.254,0,0.508,0.5926666666666667,0,1.524,1.6933333333333331,0,4.826,0.08466666666666667,0,0.254,1.4393333333333331,0,4.318,2.7933333333333334,0,8.38,5.504666666666667,0,16.26,7.958,0,18.794,0.6773333333333333,0,2.032
677,1999,41,SLV,0,0,0,0.254,0,0.508,0,0,0,1.27,0,2.54,6.096,0,12.192,0.254,0,0.508,3.81,0,7.62,0.762,0,1.524,4.572,0,9.144
41,1999,41,SW,0,0,0,0.08466666666666667,0,0.254,0,0,0,5.08,4.318,5.588,3.81,1.016,7.8740000000000006,0.08466666666666667,0,0.254,20.236,14.482,26.413999999999998,8.3,0,14.228,6.604,4.572,8.636
39,1999,42,EC,0.381,0,0.762,0,0,0,0.508,0,1.016,11.43,0,22.86,0.889,0,1.778,0.127,0,0.254,0,0,0,16.127,0,32.254,1.016,0,2.032
827,1999,42,NE,2.659,0,4.572,0,0,0,1.397,0,5.08,14.922500000000001,0,33.778000000000006,3.4924999999999997,0,7.619999999999999,0.254,0,1.016,0.762,0,1.778,24.7045,0,50.294,3.4525,0,10
42,1999,42,NWMA,0,0,0,0.127,0,0.254,1.651,0,3.302,1.905,0,3.81,3.175,0,6.35,1.016,0,2.032,0.635,0,1.27,2.667,0,5.334,1.143,0,2.286
1080,1999,42,SE,1.27,0,3.556,0.254,0,0.508,0.5926666666666667,0,1.524,1.6933333333333331,0,4.826,0.08466666666666667,0,0.254,1.4393333333333331,0,4.318,2.7933333333333334,0,8.38,5.504666666666667,0,16.26,7.958,0,18.794
678,1999,42,SLV,0.508,0,1.016,0,0,0,0.254,0,0.508,0,0,0,1.27,0,2.54,6.096,0,12.192,0.254,0,0.508,3.81,0,7.62,0.762,0,1.524
42,1999,42,SW,0,0,0,0,0,0,0.08466666666666667,0,0.254,0,0,0,5.08,4.318,5.588,3.81,1.016,7.8740000000000006,0.08466666666666667,0,0.254,20.236,14.482,26.413999999999998,8.3,0,14.228
40,1999,43,EC,0,0,0,0.381,0,0.762,0,0,0,0.508,0,1.016,11.43,0,22.86,0.889,0,1.778,0.127,0,0.254,0,0,0,16.127,0,32.254
828,1999,43,NE,0,0,0,2.659,0,4.572,0,0,0,1.397,0,5.08,14.922500000000001,0,33.778000000000006,3.4924999999999997,0,7.619999999999999,0.254,0,1.016,0.762,0,1.778,24.7045,0,50.294
43,1999,43,NWMA,0,0,0,0,0,0,0.127,0,0.254,1.651,0,3.302,1.905,0,3.81,3.175,0,6.35,1.016,0,2.032,0.635,0,1.27,2.667,0,5.334
1081,1999,43,SE,0.08466666666666667,0,0.254,1.27,0,3.556,0.254,0,0.508,0.5926666666666667,0,1.524,1.6933333333333331,0,4.826,0.08466666666666667,0,0.254,1.4393333333333331,0,4.318,2.7933333333333334,0,8.38,5.504666666666667,0,16.26
679,1999,43,SLV,0,0,0,0.508,0,1.016,0,0,0,0.254,0,0.508,0,0,0,1.27,0,2.54,6.096,0,12.192,0.254,0,0.508,3.81,0,7.62
43,1999,43,SW,0,0,0,0,0,0,0,0,0,0.08466666666666667,0,0.254,0,0,0,5.08,4.318,5.588,3.81,1.016,7.8740000000000006,0.08466666666666667,0,0.254,20.236,14.482,26.413999999999998
41,1999,44,EC,1.524,0,3.048,0,0,0,0.381,0,0.762,0,0,0,0.508,0,1.016,11.43,0,22.86,0.889,0,1.778,0.127,0,0.254,0,0,0
829,1999,44,NE,0,0,0,0,0,0,2.659,0,4.572,0,0,0,1.397,0,5.08,14.922500000000001,0,33.778000000000006,3.4924999999999997,0,7.619999999999999,0.254,0,1.016,0.762,0,1.778
44,1999,44,NWMA,0.254,0,0.508,0,0,0,0,0,0,0.127,0,0.254,1.651,0,3.302,1.905,0,3.81,3.175,0,6.35,1.016,0,2.032,0.635,0,1.27
1082,1999,44,SE,0,0,0,0.08466666666666667,0,0.254,1.27,0,3.556,0.254,0,0.508,0.5926666666666667,0,1.524,1.6933333333333331,0,4.826,0.08466666666666667,0,0.254,1.4393333333333331,0,4.318,2.7933333333333334,0,8.38
